"scenario","model","rep","year","pvpr_2_10","clin_0_5","clin_all","relapse_all"
"irs","IBM",17,20.3836,0.0864823,1.01078,0.639707,4.8082
"irs","IBM",17,20.4658,0.0951513,1.22121,0.672716,4.91205
"irs","IBM",17,20.5479,0.0895696,1.15492,0.649427,4.8811
"irs","IBM",17,20.6301,0.0931596,1.11008,0.648204,4.9129
"irs","IBM",17,20.7123,0.0966943,1.21806,0.667772,4.87743
"irs","IBM",17,20.7945,0.0906216,0.984645,0.627467,4.7323
"irs","IBM",17,20.8767,0.085424,1.12359,0.656765,4.85297
"irs","IBM",17,20.9589,0.0862207,1.09506,0.633579,4.8081
"irs","IBM",17,21.0411,0.0879581,1.15039,0.669081,4.83524
"irs","IBM",17,21.1233,0.0912864,1.19009,0.724199,4.84797
"irs","IBM",17,21.2055,0.0943428,1.18229,0.641059,4.88624
"irs","IBM",17,21.2877,0.0940583,1.20085,0.701006,4.9523
"irs","IBM",17,21.3699,0.0974782,1.27212,0.736563,4.89166
"irs","IBM",17,21.4521,0.0980128,1.10333,0.697476,4.93862
"irs","IBM",17,21.5342,0.092433,0.987954,0.636242,4.61276
"irs","IBM",17,21.6164,0.0920324,1.10438,0.644794,4.95403
"irs","IBM",17,21.6986,0.0899737,1.02946,0.627707,4.87972
"irs","IBM",17,21.7808,0.0886758,0.872805,0.592242,4.71958
"irs","IBM",17,21.863,0.0884527,1.00183,0.6094,4.77853
"irs","IBM",17,21.9452,0.0905154,1.03701,0.619225,4.69681
"irs","IBM",17,22.0274,0.0900827,1.02067,0.638805,4.71761
"irs","IBM",17,22.1096,0.0894084,1.02321,0.55067,4.69783
"irs","IBM",17,22.1918,0.0867478,1.14006,0.603294,4.66359
"irs","IBM",17,22.274,0.0880097,1.12458,0.576385,4.60864
"irs","IBM",17,22.3562,0.0843905,0.944155,0.582512,4.49611
"irs","IBM",17,22.4384,0.0819643,1.06856,0.64493,4.69441
"irs","IBM",17,22.5205,0.0832175,0.87956,0.586232,4.61887
"irs","IBM",17,22.6027,0.0823729,0.978912,0.631615,4.55962
"irs","IBM",17,22.6849,0.081937,1.04882,0.613365,4.66819
"irs","IBM",17,22.7671,0.0800417,0.918997,0.587612,4.69722
"irs","IBM",17,22.8493,0.0843412,1.03837,0.598601,4.7729
"irs","IBM",17,22.9315,0.0865776,1.03938,0.553264,4.72722
"irs","IBM",17,23.0137,0.0875427,1.13427,0.649976,4.6502
"irs","IBM",17,23.0959,0.0915578,1.06313,0.638934,4.66715
"irs","IBM",17,23.1781,0.0901426,0.96789,0.56183,4.58645
"irs","IBM",17,23.2603,0.0868545,1.02569,0.594929,4.67129
"irs","IBM",17,23.3425,0.0829626,0.916807,0.591257,4.55011
"irs","IBM",17,23.4247,0.0846046,0.84061,0.548412,4.57336
"irs","IBM",17,23.5068,0.0783383,0.85881,0.60105,4.60886
"irs","IBM",17,23.589,0.081942,0.999307,0.587584,4.52317
"irs","IBM",17,23.6712,0.0832149,1.08016,0.587584,4.60152
"irs","IBM",17,23.7534,0.0855601,0.997703,0.576567,4.57948
"irs","IBM",17,23.8356,0.0817081,1.09738,0.607217,4.52597
"irs","IBM",17,23.9178,0.080059,0.988627,0.583965,4.63866
"irs","IBM",17,24,0.0833552,1.01186,0.58636,4.53542
"irs","IBM",17,24.0822,0.0880512,1.09606,0.632905,4.56132
"irs","IBM",17,24.1644,0.0896296,1.13862,0.599934,4.41625
"irs","IBM",17,24.2466,0.0830684,1.03984,0.612252,4.53189
"irs","IBM",17,24.3288,0.085703,1.00403,0.590227,4.55895
"irs","IBM",17,24.411,0.0827293,0.938743,0.593894,4.43645
"irs","IBM",17,24.4932,0.0786649,1.05833,0.597524,4.37245
"irs","IBM",17,24.5753,0.0808318,1.05101,0.63435,4.55679
"irs","IBM",17,24.6575,0.0813013,0.923346,0.587821,4.55316
"irs","IBM",17,24.7397,0.0808393,0.990864,0.617212,4.48703
"irs","IBM",17,24.8219,0.0862775,1.04113,0.641646,4.53438
"irs","IBM",17,24.9041,0.0865797,1.07691,0.639255,4.48703
"irs","IBM",17,24.9863,0.0829787,0.985599,0.615987,4.52989
"irs","IBM",17,25.0685,0.0835352,0.979529,0.615987,4.46989
"irs","IBM",17,25.1507,0.0828983,1.04199,0.601306,4.52143
"irs","IBM",17,25.2329,0.0841946,1.07899,0.596393,4.46376
"irs","IBM",17,25.3151,0.0874011,1.03846,0.636806,4.74053
"irs","IBM",17,25.3973,0.0820502,1.09197,0.575575,4.47968
"irs","IBM",17,25.4795,0.0821223,1.212,0.661298,4.70257
"irs","IBM",17,25.5616,0.0841396,1.07795,0.652726,4.62786
"irs","IBM",17,25.6438,0.0848177,1.13468,0.647828,4.70869
"irs","IBM",17,25.726,0.0821964,1.26048,0.690689,4.78952
"irs","IBM",17,25.8082,0.0882835,1.20019,0.645441,4.60137
"irs","IBM",17,25.8904,0.0876425,1.17876,0.649118,4.6516
"irs","IBM",17,25.9726,0.0887238,1.16217,0.695709,4.72298
"irs","IBM",17,26.0548,0.0930026,1.04741,0.647925,4.70328
"irs","IBM",17,26.137,0.0868209,1.04488,0.6148,4.67591
"irs","IBM",17,26.2192,0.0904376,1.04668,0.684684,4.84913
"irs","IBM",17,26.3014,0.0872602,1.21995,0.689689,4.7678
"irs","IBM",17,26.3836,0.0875754,1.19371,0.653048,4.70121
"irs","IBM",17,26.4658,0.0842528,1.15776,0.653017,4.67281
"irs","IBM",17,26.5479,0.0881093,1.13197,0.664015,4.70814
"irs","IBM",17,26.6301,0.0840258,1.24497,0.681183,4.59431
"irs","IBM",17,26.7123,0.0861258,1.06117,0.649344,4.85293
"irs","IBM",17,26.7945,0.0913986,1.03668,0.624811,4.8037
"irs","IBM",17,26.8767,0.0894006,1.10222,0.659048,4.79586
"irs","IBM",17,26.9589,0.0848725,1.07462,0.64305,4.6961
"irs","IBM",17,27.0411,0.0864052,1.02338,0.638146,4.57481
"irs","IBM",17,27.1233,0.0851747,1.0446,0.622236,4.64594
"irs","IBM",17,27.2055,0.0824281,1.15925,0.661432,4.59327
"irs","IBM",17,27.2877,0.0877677,1.16802,0.695698,4.66289
"irs","IBM",17,27.3699,0.0870637,1.15311,0.652792,4.6712
"irs","IBM",17,27.4521,0.083135,1.2573,0.689592,4.66424
"irs","IBM",17,27.5342,0.0913404,1.16178,0.666293,4.72774
"irs","IBM",17,27.6164,0.0934117,1.25666,0.660273,4.72114
"irs","IBM",17,27.6986,0.093469,1.25579,0.679942,4.79267
"irs","IBM",17,27.7808,0.0916524,1.3244,0.673816,4.8086
"irs","IBM",17,27.863,0.0937909,1.20702,0.752224,4.94581
"irs","IBM",17,27.9452,0.0915864,1.25398,0.688517,4.8233
"irs","IBM",17,28.0274,0.08827,1.20498,0.692193,4.94826
"irs","IBM",17,28.1096,0.0845153,1.26276,0.656664,4.84167
"irs","IBM",17,28.1918,0.0911987,1.31672,0.701994,4.88088
"irs","IBM",17,28.274,0.0956586,1.25365,0.666517,4.74893
"irs","IBM",17,28.3562,0.0914797,1.0844,0.624937,4.87696
"irs","IBM",17,28.4384,0.0887257,1.17616,0.692332,5.024
"irs","IBM",17,28.5205,0.0931026,1.29785,0.722966,5.0865
"irs","IBM",17,28.6027,0.0895321,1.15528,0.6433,4.79963
"irs","IBM",17,28.6849,0.0967998,1.22241,0.755866,4.83656
"irs","IBM",17,28.7671,0.0917443,1.33935,0.711692,4.9157
"irs","IBM",17,28.8493,0.0963727,1.14621,0.688379,4.93256
"irs","IBM",17,28.9315,0.0922944,1.19995,0.726306,4.81836
"irs","IBM",17,29.0137,0.0907744,1.0327,0.63932,4.91002
"irs","IBM",17,29.0959,0.0949266,1.1578,0.725052,4.97493
"irs","IBM",17,29.1781,0.0915609,1.08955,0.646631,4.87913
"irs","IBM",17,29.2603,0.0950445,1.02247,0.685842,4.88172
"irs","IBM",17,29.3425,0.0945242,1.12998,0.706686,4.95782
"irs","IBM",17,29.4247,0.0950334,1.03569,0.677303,4.98607
"irs","IBM",17,29.5068,0.0905453,1.17691,0.728851,5.12768
"irs","IBM",17,29.589,0.0943069,1.16242,0.689673,5.00411
"irs","IBM",17,29.6712,0.0934403,1.20782,0.693411,5.05479
"irs","IBM",17,29.7534,0.0924108,1.23127,0.71302,4.98869
"irs","IBM",17,29.8356,0.0952605,1.19192,0.700755,4.92488
"irs","IBM",17,29.9178,0.0949842,1.14418,0.697018,4.96243
"irs","IBM",17,30,0.0884007,0.923495,0.596513,4.50631
"irs","IBM",17,30.0822,0.0657366,0.542995,0.344224,2.51369
"irs","IBM",17,30.1644,0.0521573,0.386496,0.265845,2.09613
"irs","IBM",17,30.2466,0.0380234,0.273583,0.20092,1.84258
"irs","IBM",17,30.3288,0.0366284,0.332131,0.221747,1.8046
"irs","IBM",17,30.411,0.0379135,0.4052,0.243781,2.10215
"irs","IBM",17,30.4932,0.0384688,0.416823,0.244999,1.98449
"irs","IBM",17,30.5753,0.0370474,0.404177,0.243781,2.14013
"irs","IBM",17,30.6575,0.0360036,0.380901,0.24502,2.32156
"irs","IBM",17,30.7397,0.0374923,0.392547,0.249899,2.38139
"irs","IBM",17,30.8219,0.0368739,0.272948,0.229074,2.18049
"irs","IBM",17,30.9041,0.03523,0.329515,0.188649,2.02002
"irs","IBM",17,30.9863,0.030338,0.176296,0.122495,1.34499
"irs","IBM",17,31.0685,0.0111935,0.0284458,0.0208249,0.224174
"irs","IBM",17,31.1507,0.00631684,0.034199,0.0269499,0.236424
"irs","IBM",17,31.2329,0.003305,0,0.00122489,0.0440962
"irs","IBM",17,31.3151,0,0,0,0
"irs","IBM",17,31.3973,0,0,0,0
"irs","IBM",17,31.4795,0,0,0,0
"irs","IBM",17,31.5616,0,0,0,0
"irs","IBM",17,31.6438,0,0,0,0
"irs","IBM",17,31.726,0,0,0,0
"irs","IBM",17,31.8082,0,0,0,0
"irs","IBM",17,31.8904,0,0,0,0
"irs","IBM",17,31.9726,0,0,0,0
"irs","IBM",17,32.0548,0,0,0,0
"irs","IBM",17,32.137,0,0,0,0
"irs","IBM",17,32.2192,0,0,0,0
"irs","IBM",17,32.3014,0,0,0,0
"irs","IBM",17,32.3836,0,0,0,0
"irs","IBM",17,32.4658,0,0,0,0
"irs","IBM",17,32.5479,0,0,0,0
"irs","IBM",17,32.6301,0,0,0,0
"irs","IBM",17,32.7123,0,0,0,0
"irs","IBM",17,32.7945,0,0,0,0
"irs","IBM",17,32.8767,0,0,0,0
"irs","IBM",17,32.9589,0,0,0,0
"irs","IBM",17,33.0411,0,0,0,0
"irs","IBM",17,33.1233,0,0,0,0
"irs","IBM",17,33.2055,0,0,0,0
"irs","IBM",17,33.2877,0,0,0,0
"irs","IBM",17,33.3699,0,0,0,0
"irs","IBM",17,33.4521,0,0,0,0
"irs","IBM",17,33.5342,0,0,0,0
"irs","IBM",17,33.6164,0,0,0,0
"irs","IBM",17,33.6986,0,0,0,0
"irs","IBM",17,33.7808,0,0,0,0
"irs","IBM",17,33.863,0,0,0,0
"irs","IBM",17,33.9452,0,0,0,0
"irs","IBM",17,34.0274,0,0,0,0
"irs","IBM",17,34.1096,0,0,0,0
"irs","IBM",17,34.1918,0,0,0,0
"irs","IBM",17,34.274,0,0,0,0
"irs","IBM",17,34.3562,0,0,0,0
"irs","IBM",17,34.4384,0,0,0,0
"irs","IBM",17,34.5205,0,0,0,0
"irs","IBM",17,34.6027,0,0,0,0
"irs","IBM",17,34.6849,0,0,0,0
"irs","IBM",17,34.7671,0,0,0,0
"irs","IBM",17,34.8493,0,0,0,0
"irs","IBM",17,34.9315,0,0,0,0
"irs","IBM",17,35.0137,0,0,0,0
"irs","IBM",17,35.0959,0,0,0,0
"irs","IBM",17,35.1781,0,0,0,0
"irs","IBM",17,35.2603,0,0,0,0
"irs","IBM",17,35.3425,0,0,0,0
"irs","IBM",17,35.4247,0,0,0,0
"irs","IBM",17,35.5068,0,0,0,0
"irs","IBM",17,35.589,0,0,0,0
"irs","IBM",17,35.6712,0,0,0,0
"irs","IBM",17,35.7534,0,0,0,0
"irs","IBM",17,35.8356,0,0,0,0
"irs","IBM",17,35.9178,0,0,0,0
"irs_e10","IBM",17,0,0.168775,1.93835,0.65335,12.9003
"irs_e10","IBM",17,0.0821918,0.171408,2.21174,0.750683,12.9684
"irs_e10","IBM",17,0.164384,0.174883,2.10963,0.720351,13.0211
"irs_e10","IBM",17,0.246575,0.163683,2.0356,0.707025,12.8615
"irs_e10","IBM",17,0.328767,0.168593,2.14614,0.739916,12.8852
"irs_e10","IBM",17,0.410959,0.167778,2.00695,0.710747,12.6097
"irs_e10","IBM",17,0.493151,0.170272,1.90894,0.68884,12.8677
"irs_e10","IBM",17,0.575342,0.173704,2.17307,0.743609,13.0369
"irs_e10","IBM",17,0.657534,0.169531,2.1955,0.762009,12.7168
"irs_e10","IBM",17,0.739726,0.163218,2.18933,0.734017,12.8313
"irs_e10","IBM",17,0.821918,0.163089,2.11973,0.764548,12.7039
"irs_e10","IBM",17,0.90411,0.164201,2.14624,0.763384,12.622
"irs_e10","IBM",17,0.986301,0.169941,2.11678,0.769472,12.8533
"irs_e10","IBM",17,1.06849,0.168876,1.9548,0.719602,12.4427
"irs_e10","IBM",17,1.15068,0.166734,2.09817,0.748907,12.7765
"irs_e10","IBM",17,1.23288,0.168689,2.06715,0.739182,12.7475
"irs_e10","IBM",17,1.31507,0.165349,1.96734,0.741617,12.7707
"irs_e10","IBM",17,1.39726,0.162059,2.01616,0.694125,12.3895
"irs_e10","IBM",17,1.47945,0.165629,1.98866,0.739249,12.4905
"irs_e10","IBM",17,1.56164,0.161097,2.10772,0.724733,12.491
"irs_e10","IBM",17,1.64384,0.163107,2.12997,0.739478,12.6028
"irs_e10","IBM",17,1.72603,0.165064,2.01059,0.726196,12.6451
"irs_e10","IBM",17,1.80822,0.163171,1.98382,0.732315,12.5627
"irs_e10","IBM",17,1.89041,0.166019,2.159,0.750593,12.5139
"irs_e10","IBM",17,1.9726,0.170511,2.05443,0.748151,12.5675
"irs_e10","IBM",17,2.05479,0.165482,1.88409,0.709102,12.6493
"irs_e10","IBM",17,2.13699,0.164924,1.91115,0.695716,12.5948
"irs_e10","IBM",17,2.21918,0.155432,1.96393,0.714031,12.5699
"irs_e10","IBM",17,2.30137,0.167989,1.9534,0.73843,12.4851
"irs_e10","IBM",17,2.38356,0.167634,1.98426,0.726295,12.7516
"irs_e10","IBM",17,2.46575,0.16503,1.93726,0.729968,12.5435
"irs_e10","IBM",17,2.54795,0.163891,1.93703,0.719056,12.408
"irs_e10","IBM",17,2.63014,0.1653,1.91268,0.727587,12.6237
"irs_e10","IBM",17,2.71233,0.164553,1.97902,0.745868,12.7078
"irs_e10","IBM",17,2.79452,0.164554,1.91733,0.736118,12.5018
"irs_e10","IBM",17,2.87671,0.16247,2.0629,0.771461,12.5201
"irs_e10","IBM",17,2.9589,0.163174,1.85833,0.708127,12.2039
"irs_e10","IBM",17,3.0411,0.162724,1.81467,0.698407,12.4409
"irs_e10","IBM",17,3.12329,0.170993,2.01496,0.743525,12.3072
"irs_e10","IBM",17,3.20548,0.162812,1.9842,0.733828,12.3337
"irs_e10","IBM",17,3.28767,0.165977,1.91625,0.730171,12.341
"irs_e10","IBM",17,3.36986,0.168535,1.87391,0.704633,12.3225
"irs_e10","IBM",17,3.45205,0.162222,2.11162,0.736339,12.4958
"irs_e10","IBM",17,3.53425,0.159084,2.092,0.733901,12.7348
"irs_e10","IBM",17,3.61644,0.16354,2.06068,0.719272,12.48
"irs_e10","IBM",17,3.69863,0.16291,2.07738,0.763162,12.4593
"irs_e10","IBM",17,3.78082,0.163295,2.02551,0.758359,12.5739
"irs_e10","IBM",17,3.86301,0.163114,2.18824,0.779156,12.7091
"irs_e10","IBM",17,3.94521,0.159142,1.92205,0.709661,12.73
"irs_e10","IBM",17,4.0274,0.158944,2.04421,0.755997,12.5532
"irs_e10","IBM",17,4.10959,0.155486,2.09422,0.738869,12.501
"irs_e10","IBM",17,4.19178,0.155841,2.06138,0.783963,12.4934
"irs_e10","IBM",17,4.27397,0.156365,2.2939,0.819321,12.5568
"irs_e10","IBM",17,4.35616,0.165228,2.20558,0.798636,12.8672
"irs_e10","IBM",17,4.43836,0.163688,2.15331,0.770629,12.441
"irs_e10","IBM",17,4.52055,0.165756,2.29202,0.771848,12.4203
"irs_e10","IBM",17,4.60274,0.155714,2.29826,0.813306,12.63
"irs_e10","IBM",17,4.68493,0.162886,2.51919,0.84257,12.6471
"irs_e10","IBM",17,4.76712,0.163594,2.59252,0.866957,12.552
"irs_e10","IBM",17,4.84932,0.162655,2.33227,0.838909,12.5788
"irs_e10","IBM",17,4.93151,0.167109,2.40683,0.826636,12.7677
"irs_e10","IBM",17,5.0137,0.167452,2.52656,0.869309,12.402
"irs_e10","IBM",17,5.09589,0.162373,2.45748,0.805909,12.5556
"irs_e10","IBM",17,5.17808,0.16849,2.20921,0.785182,12.6105
"irs_e10","IBM",17,5.26027,0.168901,2.32209,0.826636,12.6105
"irs_e10","IBM",17,5.34247,0.168272,2.22007,0.747386,12.7799
"irs_e10","IBM",17,5.42466,0.171155,2.16586,0.763236,12.858
"irs_e10","IBM",17,5.50685,0.16994,2.14805,0.838954,12.6575
"irs_e10","IBM",17,5.58904,0.162456,2.06396,0.765828,12.6057
"irs_e10","IBM",17,5.67123,0.159704,2.32581,0.801193,12.524
"irs_e10","IBM",17,5.75342,0.15879,2.32851,0.799973,12.6971
"irs_e10","IBM",17,5.83562,0.161633,2.159,0.764609,12.6471
"irs_e10","IBM",17,5.91781,0.163138,2.06706,0.790218,12.4459
"irs_e10","IBM",17,6,0.162456,2.22204,0.801193,12.5362
"irs_e10","IBM",17,6.08219,0.161698,2.12438,0.820718,12.823
"irs_e10","IBM",17,6.16438,0.165452,2.15249,0.789077,12.5765
"irs_e10","IBM",17,6.24658,0.165509,2.12469,0.795204,12.7599
"irs_e10","IBM",17,6.32877,0.162878,2.21922,0.846491,12.884
"irs_e10","IBM",17,6.41096,0.158472,2.13543,0.830665,12.6905
"irs_e10","IBM",17,6.49315,0.174301,2.16304,0.84903,12.6647
"irs_e10","IBM",17,6.57534,0.163586,2.09966,0.852752,12.9352
"irs_e10","IBM",17,6.65753,0.168766,1.95081,0.813774,12.9801
"irs_e10","IBM",17,6.73973,0.165245,2.04903,0.784513,12.7389
"irs_e10","IBM",17,6.82192,0.173111,2.3109,0.895541,12.8255
"irs_e10","IBM",17,6.90411,0.169146,2.16715,0.868711,12.7793
"irs_e10","IBM",17,6.9863,0.166423,2.10428,0.805335,12.7231
"irs_e10","IBM",17,7.06849,0.1672,2.05848,0.781002,12.7084
"irs_e10","IBM",17,7.15068,0.16977,2.19162,0.845772,12.8513
"irs_e10","IBM",17,7.23288,0.172257,2.05092,0.811626,12.7639
"irs_e10","IBM",17,7.31507,0.170035,2.03437,0.808019,12.7037
"irs_e10","IBM",17,7.39726,0.16759,2.07308,0.815342,12.5817
"irs_e10","IBM",17,7.47945,0.170488,2.00948,0.808019,12.7892
"irs_e10","IBM",17,7.56164,0.171418,2.34482,0.851968,12.7197
"irs_e10","IBM",17,7.64384,0.168644,2.38149,0.869135,12.6293
"irs_e10","IBM",17,7.72603,0.166124,2.12216,0.838645,13.0655
"irs_e10","IBM",17,7.80822,0.171344,2.21577,0.852208,12.81
"irs_e10","IBM",17,7.89041,0.171573,2.21718,0.823098,12.8227
"irs_e10","IBM",17,7.9726,0.172102,2.3961,0.890369,12.8206
"irs_e10","IBM",17,8.05479,0.175353,2.23001,0.879341,12.941
"irs_e10","IBM",17,8.13699,0.18427,2.45204,0.902631,12.8139
"irs_e10","IBM",17,8.21918,0.170651,2.2103,0.834321,12.863
"irs_e10","IBM",17,8.30137,0.170234,2.3976,0.894165,12.7638
"irs_e10","IBM",17,8.38356,0.165178,2.40283,0.879436,12.9802
"irs_e10","IBM",17,8.46575,0.16295,2.33065,0.859973,13.0218
"irs_e10","IBM",17,8.54795,0.16995,2.2091,0.807446,12.9265
"irs_e10","IBM",17,8.63014,0.160756,2.20392,0.828224,13.0244
"irs_e10","IBM",17,8.71233,0.160134,2.06851,0.840513,12.9742
"irs_e10","IBM",17,8.79452,0.16837,2.04061,0.838069,13.017
"irs_e10","IBM",17,8.87671,0.169443,2.11168,0.880828,12.9962
"irs_e10","IBM",17,8.9589,0.171316,2.22648,0.87472,12.9571
"irs_e10","IBM",17,9.0411,0.173307,2.29976,0.847846,13.0036
"irs_e10","IBM",17,9.12329,0.177951,2.31459,0.913905,13.1453
"irs_e10","IBM",17,9.20548,0.169283,2.28871,0.844263,13.0317
"irs_e10","IBM",17,9.28767,0.166978,2.16376,0.792936,12.9106
"irs_e10","IBM",17,9.36986,0.164036,2.35176,0.899243,13.0366
"irs_e10","IBM",17,9.45205,0.167606,2.27706,0.878473,13.1832
"irs_e10","IBM",17,9.53425,0.163977,2.2596,0.852784,13.0337
"irs_e10","IBM",17,9.61644,0.169896,2.53659,0.95283,13.0049
"irs_e10","IBM",17,9.69863,0.175255,2.43356,0.88809,13.2737
"irs_e10","IBM",17,9.78082,0.173157,2.42445,0.893039,13.1708
"irs_e10","IBM",17,9.86301,0.167263,2.49859,0.949147,13.1549
"irs_e10","IBM",17,9.94521,0.175385,2.26469,0.846488,13.2543
"irs_e10","IBM",17,10.0274,0.167485,2.37283,0.895398,13.2685
"irs_e10","IBM",17,10.1096,0.16995,2.43357,0.888069,13.3687
"irs_e10","IBM",17,10.1918,0.171549,2.46348,0.901506,13.0572
"irs_e10","IBM",17,10.274,0.173735,2.45614,0.886853,13.0133
"irs_e10","IBM",17,10.3562,0.172346,2.38906,0.885715,13.2698
"irs_e10","IBM",17,10.4384,0.17843,2.3993,0.88828,13.1751
"irs_e10","IBM",17,10.5205,0.178015,2.41975,0.887207,13.1651
"irs_e10","IBM",17,10.6027,0.178009,2.48713,0.873849,13.4536
"irs_e10","IBM",17,10.6849,0.182047,2.29735,0.871428,13.0201
"irs_e10","IBM",17,10.7671,0.175127,2.61584,0.931384,13.3315
"irs_e10","IBM",17,10.8493,0.172548,2.50517,0.886124,13.3261
"irs_e10","IBM",17,10.9315,0.178328,2.48992,0.881182,13.4047
"irs_e10","IBM",17,11.0137,0.179446,2.44576,0.888518,13.2801
"irs_e10","IBM",17,11.0959,0.175828,2.4576,0.902049,13.6725
"irs_e10","IBM",17,11.1781,0.181848,2.21141,0.844602,13.5589
"irs_e10","IBM",17,11.2603,0.179222,2.49707,0.911828,13.5503
"irs_e10","IBM",17,11.3425,0.181215,2.4893,0.914272,13.3938
"irs_e10","IBM",17,11.4247,0.176088,2.35578,0.858093,13.4703
"irs_e10","IBM",17,11.5068,0.170106,2.16083,0.825045,13.2618
"irs_e10","IBM",17,11.589,0.178441,2.29755,0.877645,13.6964
"irs_e10","IBM",17,11.6712,0.177067,2.23128,0.844613,13.328
"irs_e10","IBM",17,11.7534,0.170366,2.08244,0.81653,13.2136
"irs_e10","IBM",17,11.8356,0.177808,2.11376,0.822683,13.0761
"irs_e10","IBM",17,11.9178,0.172643,2.42249,0.875317,12.9415
"irs_e10","IBM",17,12,0.167748,2.06013,0.792203,12.7743
"irs_e10","IBM",17,12.0822,0.17004,2.22842,0.830101,12.9821
"irs_e10","IBM",17,12.1644,0.166445,2.1499,0.804428,12.8831
"irs_e10","IBM",17,12.2466,0.169672,2.39714,0.87289,13.1117
"irs_e10","IBM",17,12.3288,0.169963,2.19265,0.78238,13.0792
"irs_e10","IBM",17,12.411,0.169562,2.164,0.812961,13.1272
"irs_e10","IBM",17,12.4932,0.161644,2.04984,0.782354,12.9211
"irs_e10","IBM",17,12.5753,0.169102,2.06553,0.782344,12.9466
"irs_e10","IBM",17,12.6575,0.163147,2.21518,0.773787,12.9551
"irs_e10","IBM",17,12.7397,0.172542,2.16844,0.778744,13.1519
"irs_e10","IBM",17,12.8219,0.17381,1.92047,0.746969,12.7889
"irs_e10","IBM",17,12.9041,0.164686,1.99848,0.805764,13.1331
"irs_e10","IBM",17,12.9863,0.164645,2.16414,0.86082,13.1972
"irs_e10","IBM",17,13.0685,0.169439,2.01481,0.798395,13.0079
"irs_e10","IBM",17,13.1507,0.162431,1.77784,0.747031,12.8658
"irs_e10","IBM",17,13.2329,0.166272,1.87966,0.786058,12.8691
"irs_e10","IBM",17,13.3151,0.166588,2.12787,0.816571,13.0187
"irs_e10","IBM",17,13.3973,0.163347,1.99152,0.778747,13.2142
"irs_e10","IBM",17,13.4795,0.166806,2.04892,0.795817,13.1291
"irs_e10","IBM",17,13.5616,0.167573,2.25135,0.834907,12.9869
"irs_e10","IBM",17,13.6438,0.167096,1.98762,0.776232,12.8145
"irs_e10","IBM",17,13.726,0.176844,2.20081,0.858133,12.8476
"irs_e10","IBM",17,13.8082,0.168023,1.89492,0.779941,12.9778
"irs_e10","IBM",17,13.8904,0.167543,2.19407,0.842434,13.3787
"irs_e10","IBM",17,13.9726,0.165484,2.17495,0.815595,12.8245
"irs_e10","IBM",17,14.0548,0.172744,2.32017,0.880402,13.0336
"irs_e10","IBM",17,14.137,0.17079,2.21423,0.819263,13.0666
"irs_e10","IBM",17,14.2192,0.173226,2.20078,0.832758,13.0099
"irs_e10","IBM",17,14.3014,0.17094,2.07937,0.797333,12.8772
"irs_e10","IBM",17,14.3836,0.164158,2.12503,0.8169,12.8857
"irs_e10","IBM",17,14.4658,0.16783,2.20772,0.858478,12.9542
"irs_e10","IBM",17,14.5479,0.166105,2.06025,0.781459,12.8666
"irs_e10","IBM",17,14.6301,0.167809,2.06015,0.841442,12.9384
"irs_e10","IBM",17,14.7123,0.171399,2.03574,0.804751,12.8332
"irs_e10","IBM",17,14.7945,0.176219,2.38051,0.886685,13.0068
"irs_e10","IBM",17,14.8767,0.177466,2.23367,0.83524,12.9823
"irs_e10","IBM",17,14.9589,0.172746,2.20025,0.838827,12.948
"irs_e10","IBM",17,15.0411,0.172999,2.10246,0.8266,12.9627
"irs_e10","IBM",17,15.1233,0.183583,2.36896,0.912194,12.981
"irs_e10","IBM",17,15.2055,0.182308,2.23318,0.874288,12.9211
"irs_e10","IBM",17,15.2877,0.17429,2.30961,0.868174,13.0984
"irs_e10","IBM",17,15.3699,0.173771,2.4004,0.885293,13.2818
"irs_e10","IBM",17,15.4521,0.172815,2.26715,0.847387,13.0764
"irs_e10","IBM",17,15.5342,0.17551,2.30699,0.881631,13.1046
"irs_e10","IBM",17,15.6164,0.177167,2.43418,0.878045,13.1633
"irs_e10","IBM",17,15.6986,0.179756,2.1518,0.860924,13.0276
"irs_e10","IBM",17,15.7808,0.179895,2.39339,0.90984,13.2709
"irs_e10","IBM",17,15.863,0.184364,2.37278,0.920883,13.4439
"irs_e10","IBM",17,15.9452,0.178637,2.33444,0.880712,13.0932
"irs_e10","IBM",17,16.0274,0.185144,2.35712,0.873416,13.2957
"irs_e10","IBM",17,16.1096,0.181206,2.47279,0.924794,13.3202
"irs_e10","IBM",17,16.1918,0.178935,2.29697,0.840492,13.1347
"irs_e10","IBM",17,16.274,0.189217,2.3236,0.871145,13.5333
"irs_e10","IBM",17,16.3562,0.184589,2.38105,0.920046,13.3174
"irs_e10","IBM",17,16.4384,0.182997,2.32709,0.839289,13.4041
"irs_e10","IBM",17,16.5205,0.179319,2.19197,0.847898,13.2678
"irs_e10","IBM",17,16.6027,0.184774,2.17573,0.866251,13.3718
"irs_e10","IBM",17,16.6849,0.182648,2.11863,0.822204,13.1112
"irs_e10","IBM",17,16.7671,0.167982,2.21742,0.833247,13.4776
"irs_e10","IBM",17,16.8493,0.177326,2.25955,0.861394,13.2904
"irs_e10","IBM",17,16.9315,0.182673,2.3645,0.885958,13.2637
"irs_e10","IBM",17,17.0137,0.182353,2.43152,0.89708,13.2029
