"scenario","model","rep","doy","pvpr_2_10","clin_0_5"
"irs_e10","IBM",14,347,0,0
"irs_e10","IBM",14,354,0,0
"irs_e10","IBM",14,361,0,0
"irs_e10","IBM",14,365,0,0
"treatment_e1","IBM",14,4,0.0170041,0.339219
"treatment_e1","IBM",14,11,0.0184921,0.338523
"treatment_e1","IBM",14,18,0.0169092,0.218041
"treatment_e1","IBM",14,25,0.0151597,0.4109
"treatment_e1","IBM",14,32,0.015998,0.264737
"treatment_e1","IBM",14,39,0.014009,0.336339
"treatment_e1","IBM",14,46,0.0133707,0.263832
"treatment_e1","IBM",14,53,0.0158426,0.216104
"treatment_e1","IBM",14,60,0.014918,0.216147
"treatment_e1","IBM",14,67,0.0156135,0.21666
"treatment_e1","IBM",14,74,0.016002,0.385453
"treatment_e1","IBM",14,81,0.0144307,0.337583
"treatment_e1","IBM",14,88,0.0140339,0.289817
"treatment_e1","IBM",14,95,0.0136453,0.458452
"treatment_e1","IBM",14,102,0.0137533,0.0967015
"treatment_e1","IBM",14,109,0.0143371,0.314342
"treatment_e1","IBM",14,116,0.0145435,0.193326
"treatment_e1","IBM",14,123,0.0154429,0.241834
"treatment_e1","IBM",14,130,0.0140928,0.242477
"treatment_e1","IBM",14,137,0.0141646,0.435908
"treatment_e1","IBM",14,144,0.0140093,0.26607
"treatment_e1","IBM",14,151,0.0126205,0.265876
"treatment_e1","IBM",14,158,0.0136839,0.313719
"treatment_e1","IBM",14,165,0.013145,0.337271
"treatment_e1","IBM",14,172,0.0140555,0.241115
"treatment_e1","IBM",14,179,0.0140279,0.192308
"treatment_e1","IBM",14,186,0.0137955,0.216289
"treatment_e1","IBM",14,193,0.0141861,0.337249
"treatment_e1","IBM",14,200,0.0143684,0.313553
"treatment_e1","IBM",14,207,0.0107057,0.313823
"treatment_e1","IBM",14,214,0.0103645,0.362031
"treatment_e1","IBM",14,221,0.0130061,0.337762
"treatment_e1","IBM",14,228,0.0144821,0.410139
"treatment_e1","IBM",14,235,0.0149877,0.241418
"treatment_e1","IBM",14,242,0.013975,0.361983
"treatment_e1","IBM",14,249,0.0124545,0.337427
"treatment_e1","IBM",14,256,0.0159488,0.336538
"treatment_e1","IBM",14,263,0.0148659,0.263988
"treatment_e1","IBM",14,270,0.0156411,0.335632
"treatment_e1","IBM",14,277,0.0132193,0.312212
"treatment_e1","IBM",14,284,0.0135904,0.287968
"treatment_e1","IBM",14,291,0.0146526,0.335919
"treatment_e1","IBM",14,298,0.0154578,0.384084
"treatment_e1","IBM",14,305,0.0150424,0.45658
"treatment_e1","IBM",14,312,0.0123003,0.28812
"treatment_e1","IBM",14,319,0.0129622,0.336295
"treatment_e1","IBM",14,326,0.0134725,0.336805
"treatment_e1","IBM",14,333,0.0151589,0.264423
"treatment_e1","IBM",14,340,0.0171754,0.336472
"treatment_e1","IBM",14,347,0.0147629,0.240654
"treatment_e1","IBM",14,354,0.0133275,0.336827
"treatment_e1","IBM",14,361,0.0119614,0.264824
"treatment_e1","IBM",14,365,0.0127017,0.337182
"treatment","IBM",14,4,0.0474256,0.978421
"treatment","IBM",14,11,0.0463899,0.732343
"treatment","IBM",14,18,0.0420292,0.730195
"treatment","IBM",14,25,0.0430004,1.18908
"treatment","IBM",14,32,0.0425868,0.800758
"treatment","IBM",14,39,0.0442487,1.09057
"treatment","IBM",14,46,0.0430561,0.992835
"treatment","IBM",14,53,0.0423106,0.896092
"treatment","IBM",14,60,0.0434981,0.871006
"treatment","IBM",14,67,0.0439688,0.922024
"treatment","IBM",14,74,0.045798,0.848105
"treatment","IBM",14,81,0.0434231,0.991585
"treatment","IBM",14,88,0.0453877,0.726561
"treatment","IBM",14,95,0.0465964,0.676239
"treatment","IBM",14,102,0.0455512,1.01516
"treatment","IBM",14,109,0.047525,0.750083
"treatment","IBM",14,116,0.0481525,0.79927
"treatment","IBM",14,123,0.0465883,0.946036
"treatment","IBM",14,130,0.0465647,0.679341
"treatment","IBM",14,137,0.0460009,0.872916
"treatment","IBM",14,144,0.0453875,1.06591
"treatment","IBM",14,151,0.0440526,0.921472
"treatment","IBM",14,158,0.0435952,0.775204
"treatment","IBM",14,165,0.0433812,0.871064
"treatment","IBM",14,172,0.0474839,1.01725
"treatment","IBM",14,179,0.0451877,0.751977
"treatment","IBM",14,186,0.0451649,0.729125
"treatment","IBM",14,193,0.0444894,0.802091
"treatment","IBM",14,200,0.0385919,0.825572
"treatment","IBM",14,207,0.0394178,0.825572
"treatment","IBM",14,214,0.0413908,0.897163
"treatment","IBM",14,221,0.0403442,1.04313
"treatment","IBM",14,228,0.0426533,0.823108
"treatment","IBM",14,235,0.0408349,0.677001
"treatment","IBM",14,242,0.0401682,1.01604
"treatment","IBM",14,249,0.0445863,0.629895
"treatment","IBM",14,256,0.0426027,0.700205
"treatment","IBM",14,263,0.0474628,1.01095
"treatment","IBM",14,270,0.0465737,0.984022
"treatment","IBM",14,277,0.0447581,0.672059
"treatment","IBM",14,284,0.044226,0.672324
"treatment","IBM",14,291,0.0421132,0.648099
"treatment","IBM",14,298,0.0451474,0.959642
"treatment","IBM",14,305,0.0440661,0.839356
"treatment","IBM",14,312,0.043195,0.647716
"treatment","IBM",14,319,0.0428815,0.770296
"treatment","IBM",14,326,0.0408624,0.626403
"treatment","IBM",14,333,0.0385733,0.820442
"treatment","IBM",14,340,0.0436154,0.919152
"treatment","IBM",14,347,0.0446835,0.847767
"treatment","IBM",14,354,0.038835,0.508964
"treatment","IBM",14,361,0.0397633,0.703182
"treatment","IBM",14,365,0.0389747,0.678754
"treatment_e10","IBM",14,4,0.107861,2.20974
"treatment_e10","IBM",14,11,0.112258,1.81971
"treatment_e10","IBM",14,18,0.116126,2.07302
"treatment_e10","IBM",14,25,0.113883,1.94765
"treatment_e10","IBM",14,32,0.113115,1.8995
"treatment_e10","IBM",14,39,0.114131,1.55393
"treatment_e10","IBM",14,46,0.114977,1.99845
"treatment_e10","IBM",14,53,0.108222,2.19597
"treatment_e10","IBM",14,60,0.106138,1.80338
"treatment_e10","IBM",14,67,0.105412,1.82401
"treatment_e10","IBM",14,74,0.105615,2.01834
"treatment_e10","IBM",14,81,0.108897,1.54995
"treatment_e10","IBM",14,88,0.104162,2.09345
"treatment_e10","IBM",14,95,0.10325,1.62605
"treatment_e10","IBM",14,102,0.107209,2.01685
"treatment_e10","IBM",14,109,0.108787,2.03842
"treatment_e10","IBM",14,116,0.105749,2.18108
"treatment_e10","IBM",14,123,0.113162,1.7855
"treatment_e10","IBM",14,130,0.111749,1.66387
"treatment_e10","IBM",14,137,0.116178,2.05042
"treatment_e10","IBM",14,144,0.114958,1.97759
"treatment_e10","IBM",14,151,0.115033,2.10093
"treatment_e10","IBM",14,158,0.116877,1.85391
"treatment_e10","IBM",14,165,0.114158,1.90066
"treatment_e10","IBM",14,172,0.112927,1.97548
"treatment_e10","IBM",14,179,0.110705,1.82768
"treatment_e10","IBM",14,186,0.111741,1.82427
"treatment_e10","IBM",14,193,0.115049,2.20947
"treatment_e10","IBM",14,200,0.115283,1.86943
"treatment_e10","IBM",14,207,0.116875,1.70152
"treatment_e10","IBM",14,214,0.111044,1.60621
"treatment_e10","IBM",14,221,0.111445,1.75293
"treatment_e10","IBM",14,228,0.111737,1.89952
"treatment_e10","IBM",14,235,0.11195,1.68001
"treatment_e10","IBM",14,242,0.111468,2.02277
"treatment_e10","IBM",14,249,0.109285,2.12479
"treatment_e10","IBM",14,256,0.105996,1.68699
"treatment_e10","IBM",14,263,0.108989,1.53689
"treatment_e10","IBM",14,270,0.113082,1.88397
"treatment_e10","IBM",14,277,0.115286,2.00859
"treatment_e10","IBM",14,284,0.115701,1.83356
"treatment_e10","IBM",14,291,0.119355,2.1275
"treatment_e10","IBM",14,298,0.116005,2.07761
"treatment_e10","IBM",14,305,0.116836,1.90869
"treatment_e10","IBM",14,312,0.114939,1.88107
"treatment_e10","IBM",14,319,0.116792,1.76033
"treatment_e10","IBM",14,326,0.123734,2.62343
"treatment_e10","IBM",14,333,0.11876,1.83565
"treatment_e10","IBM",14,340,0.115552,1.65887
"treatment_e10","IBM",14,347,0.113851,1.94914
"treatment_e10","IBM",14,354,0.115417,2.17044
"treatment_e10","IBM",14,361,0.111964,1.63732
"treatment_e10","IBM",14,365,0.104782,1.19784
"primaquine_e1","IBM",14,4,0.00149224,0.0255334
"primaquine_e1","IBM",14,11,0.00109349,0.051074
"primaquine_e1","IBM",14,18,0.000497562,0.0510811
"primaquine_e1","IBM",14,25,0.000795941,0.0766324
"primaquine_e1","IBM",14,32,0.00109475,0.051167
"primaquine_e1","IBM",14,39,0.000895255,0
"primaquine_e1","IBM",14,46,0.00164065,0.102665
"primaquine_e1","IBM",14,53,0.00199045,0.0513542
"primaquine_e1","IBM",14,60,0.00258706,0.0768799
"primaquine_e1","IBM",14,67,0.00328391,0.0256212
"primaquine_e1","IBM",14,74,0.00283188,0
"primaquine_e1","IBM",14,81,0.00293503,0.102334
"primaquine_e1","IBM",14,88,0.00313012,0.0768475
"primaquine_e1","IBM",14,95,0.00237965,0.0256699
"primaquine_e1","IBM",14,102,0.00287599,0.0512065
"primaquine_e1","IBM",14,109,0.00253429,0.102262
"primaquine_e1","IBM",14,116,0.00333118,0.0510311
"primaquine_e1","IBM",14,123,0.00243745,0.0765841
"primaquine_e1","IBM",14,130,0.00184125,0.0255191
"primaquine_e1","IBM",14,137,0.00199591,0.051074
"primaquine_e1","IBM",14,144,0.00244535,0
"primaquine_e1","IBM",14,151,0.00215161,0.0509705
"primaquine_e1","IBM",14,158,0.00240264,0.050999
"primaquine_e1","IBM",14,165,0.00200361,0.0764932
"primaquine_e1","IBM",14,172,0.00175412,0.0254853
"primaquine_e1","IBM",14,179,0.00150686,0.127444
"primaquine_e1","IBM",14,186,0.00145429,0.0254728
"primaquine_e1","IBM",14,193,0.00120325,0.0254196
"primaquine_e1","IBM",14,200,0.00145261,0.0254355
"primaquine_e1","IBM",14,207,0.00170272,0.076296
"primaquine_e1","IBM",14,214,0.00140028,0.0254639
"primaquine_e1","IBM",14,221,0.000499825,0.0254568
"primaquine_e1","IBM",14,228,0.00114954,0.0254426
"primaquine_e1","IBM",14,235,0.00139741,0.0509208
"primaquine_e1","IBM",14,242,0.00144711,0.0254302
"primaquine_e1","IBM",14,249,0.0016422,0.0253402
"primaquine_e1","IBM",14,256,0.00124539,0
"primaquine_e1","IBM",14,263,0.00129527,0.0253648
"primaquine_e1","IBM",14,270,0.00114542,0.0253913
"primaquine_e1","IBM",14,277,0.00159426,0.0253878
"primaquine_e1","IBM",14,284,0.00223825,0.0253772
"primaquine_e1","IBM",14,291,0.0026879,0.0507861
"primaquine_e1","IBM",14,298,0.003333,0
"primaquine_e1","IBM",14,305,0.00263813,0.0254107
"primaquine_e1","IBM",14,312,0.00273741,0.0760892
"primaquine_e1","IBM",14,319,0.00259067,0.0507367
"primaquine_e1","IBM",14,326,0.0017982,0.0759784
"primaquine_e1","IBM",14,333,0.00115242,0.0252823
"primaquine_e1","IBM",14,340,0.000901713,0
"primaquine_e1","IBM",14,347,0.000650911,0.0252263
"primaquine_e1","IBM",14,354,0.00065013,0.0504946
"primaquine_e1","IBM",14,361,0.00290145,0.0252037
"primaquine_e1","IBM",14,365,0.00314906,0
"primaquine","IBM",14,4,0.0124951,0.222501
"primaquine","IBM",14,11,0.0108264,0.246955
"primaquine","IBM",14,18,0.010869,0.221795
"primaquine","IBM",14,25,0.0100827,0.196659
"primaquine","IBM",14,32,0.00964363,0.24556
"primaquine","IBM",14,39,0.0111062,0.270098
"primaquine","IBM",14,46,0.0105453,0.0737076
"primaquine","IBM",14,53,0.0137595,0.295487
"primaquine","IBM",14,60,0.0130598,0.246405
"primaquine","IBM",14,67,0.0129946,0.319744
"primaquine","IBM",14,74,0.0136339,0.270225
"primaquine","IBM",14,81,0.0138889,0.19654
"primaquine","IBM",14,88,0.0159194,0.147158
"primaquine","IBM",14,95,0.0138375,0.269066
"primaquine","IBM",14,102,0.0127082,0.171006
"primaquine","IBM",14,109,0.0127881,0.244769
"primaquine","IBM",14,116,0.013247,0.219791
"primaquine","IBM",14,123,0.0122977,0.342608
"primaquine","IBM",14,130,0.0121377,0.26921
"primaquine","IBM",14,137,0.0133922,0.269264
"primaquine","IBM",14,144,0.013652,0.318029
"primaquine","IBM",14,151,0.0138323,0.220101
"primaquine","IBM",14,158,0.0111851,0.24454
"primaquine","IBM",14,165,0.0125043,0.121902
"primaquine","IBM",14,172,0.0111089,0.219219
"primaquine","IBM",14,179,0.0127063,0.097574
"primaquine","IBM",14,186,0.0127544,0.292605
"primaquine","IBM",14,193,0.0126366,0.121578
"primaquine","IBM",14,200,0.0125903,0.170118
"primaquine","IBM",14,207,0.0123487,0.170039
"primaquine","IBM",14,214,0.0102429,0.242783
"primaquine","IBM",14,221,0.00926152,0.194278
"primaquine","IBM",14,228,0.0108372,0.314948
"primaquine","IBM",14,235,0.0117262,0.121335
"primaquine","IBM",14,242,0.0122064,0.291689
"primaquine","IBM",14,249,0.0132357,0.461441
"primaquine","IBM",14,256,0.0130796,0.0972426
"primaquine","IBM",14,263,0.0121761,0.317031
"primaquine","IBM",14,270,0.0114948,0.243984
"primaquine","IBM",14,277,0.0126946,0.146901
"primaquine","IBM",14,284,0.0140366,0.196039
"primaquine","IBM",14,291,0.0136256,0.294335
"primaquine","IBM",14,298,0.0111003,0.368488
"primaquine","IBM",14,305,0.0122738,0.122788
"primaquine","IBM",14,312,0.0132479,0.221675
"primaquine","IBM",14,319,0.0114915,0.393531
"primaquine","IBM",14,326,0.00999369,0.172135
"primaquine","IBM",14,333,0.0112022,0.221242
"primaquine","IBM",14,340,0.0124329,0.245891
"primaquine","IBM",14,347,0.0122046,0.196607
"primaquine","IBM",14,354,0.0109943,0.221795
"primaquine","IBM",14,361,0.0119845,0.295706
"primaquine","IBM",14,365,0.0125722,0
"primaquine_e10","IBM",14,4,0.043955,0.619484
"primaquine_e10","IBM",14,11,0.0393483,0.743078
"primaquine_e10","IBM",14,18,0.0376827,0.840729
"primaquine_e10","IBM",14,25,0.0403162,0.618016
"primaquine_e10","IBM",14,32,0.0426531,0.840615
"primaquine_e10","IBM",14,39,0.0429165,0.842041
"primaquine_e10","IBM",14,46,0.0442561,0.793317
"primaquine_e10","IBM",14,53,0.0465024,0.893999
"primaquine_e10","IBM",14,60,0.0504935,0.819109
"primaquine_e10","IBM",14,67,0.0511459,0.968565
"primaquine_e10","IBM",14,74,0.047638,0.946628
"primaquine_e10","IBM",14,81,0.0474538,1.07258
"primaquine_e10","IBM",14,88,0.0472441,0.873445
"primaquine_e10","IBM",14,95,0.0486355,0.673846
"primaquine_e10","IBM",14,102,0.0438727,0.772988
"primaquine_e10","IBM",14,109,0.0458038,0.921717
"primaquine_e10","IBM",14,116,0.0470891,0.597259
"primaquine_e10","IBM",14,123,0.0511846,1.01734
"primaquine_e10","IBM",14,130,0.0496713,0.792294
"primaquine_e10","IBM",14,137,0.0508751,1.13854
"primaquine_e10","IBM",14,144,0.0509715,0.938811
"primaquine_e10","IBM",14,151,0.0499407,0.86411
"primaquine_e10","IBM",14,158,0.0509907,0.887658
"primaquine_e10","IBM",14,165,0.0468812,0.985155
"primaquine_e10","IBM",14,172,0.0458335,0.960397
"primaquine_e10","IBM",14,179,0.0426454,0.811384
"primaquine_e10","IBM",14,186,0.0446666,0.910224
"primaquine_e10","IBM",14,193,0.0416995,0.591093
"primaquine_e10","IBM",14,200,0.0434141,0.985355
"primaquine_e10","IBM",14,207,0.0419023,0.741016
"primaquine_e10","IBM",14,214,0.0436539,1.01231
"primaquine_e10","IBM",14,221,0.0453538,0.887718
"primaquine_e10","IBM",14,228,0.0436109,0.86143
"primaquine_e10","IBM",14,235,0.0422806,1.1077
"primaquine_e10","IBM",14,242,0.0403015,0.63979
"primaquine_e10","IBM",14,249,0.0439436,0.809857
"primaquine_e10","IBM",14,256,0.0443491,1.05321
"primaquine_e10","IBM",14,263,0.0473189,1.02824
"primaquine_e10","IBM",14,270,0.0483998,0.660966
"primaquine_e10","IBM",14,277,0.0482975,0.955562
"primaquine_e10","IBM",14,284,0.0507019,1.02748
"primaquine_e10","IBM",14,291,0.0422086,0.976915
"primaquine_e10","IBM",14,298,0.0409892,0.878695
"primaquine_e10","IBM",14,305,0.0426782,0.731365
"primaquine_e10","IBM",14,312,0.0437255,1.29173
"primaquine_e10","IBM",14,319,0.0398098,0.876058
"primaquine_e10","IBM",14,326,0.0378357,0.997068
"primaquine_e10","IBM",14,333,0.0399687,0.971584
"primaquine_e10","IBM",14,340,0.0423712,0.850306
"primaquine_e10","IBM",14,347,0.0426362,0.729903
"primaquine_e10","IBM",14,354,0.0418008,0.781742
"primaquine_e10","IBM",14,361,0.0459002,1.05208
"primaquine_e10","IBM",14,365,0.0468056,0.342723
"tafenoquine_e1","IBM",14,4,0.000497067,0
"tafenoquine_e1","IBM",14,11,0.000794755,0.0250825
"tafenoquine_e1","IBM",14,18,0.000743605,0
"tafenoquine_e1","IBM",14,25,0.000891486,0.0251794
"tafenoquine_e1","IBM",14,32,0.00158651,0.0251585
"tafenoquine_e1","IBM",14,39,0.000940874,0.0251724
"tafenoquine_e1","IBM",14,46,0.000644522,0
"tafenoquine_e1","IBM",14,53,0.000148869,0.0251308
"tafenoquine_e1","IBM",14,60,0.000595474,0
"tafenoquine_e1","IBM",14,67,0.000744602,0
"tafenoquine_e1","IBM",14,74,0.000695548,0.0252072
"tafenoquine_e1","IBM",14,81,0.00084514,0
"tafenoquine_e1","IBM",14,88,0.00124329,0
"tafenoquine_e1","IBM",14,95,0.000844385,0.0253086
"tafenoquine_e1","IBM",14,102,0.00104213,0.050575
"tafenoquine_e1","IBM",14,109,0.00119326,0
"tafenoquine_e1","IBM",14,116,0.000994036,0
"tafenoquine_e1","IBM",14,123,0.000845182,0
"tafenoquine_e1","IBM",14,130,0.00114286,0
"tafenoquine_e1","IBM",14,137,0.0011935,0.0251516
"tafenoquine_e1","IBM",14,144,0.00139359,0.0503171
"tafenoquine_e1","IBM",14,151,0.00174433,0
"tafenoquine_e1","IBM",14,158,0.00144689,0.0252229
"tafenoquine_e1","IBM",14,165,0.00159864,0.025195
"tafenoquine_e1","IBM",14,172,0.000749625,0.0251551
"tafenoquine_e1","IBM",14,179,0.000898338,0
"tafenoquine_e1","IBM",14,186,0.00144862,0.0250103
"tafenoquine_e1","IBM",14,193,0.00140035,0
"tafenoquine_e1","IBM",14,200,0.00130033,0
"tafenoquine_e1","IBM",14,207,0.00190295,0.0249914
"tafenoquine_e1","IBM",14,214,0.00110121,0.0499555
"tafenoquine_e1","IBM",14,221,0.00085,0
"tafenoquine_e1","IBM",14,228,0.000797886,0
"tafenoquine_e1","IBM",14,235,0.000746975,0.0252089
"tafenoquine_e1","IBM",14,242,0.00079721,0.0252543
"tafenoquine_e1","IBM",14,249,0.000798523,0
"tafenoquine_e1","IBM",14,256,0.000749738,0.025305
"tafenoquine_e1","IBM",14,263,0.000499675,0.0253208
"tafenoquine_e1","IBM",14,270,0.000750075,0.0253578
"tafenoquine_e1","IBM",14,277,0.0005001,0
"tafenoquine_e1","IBM",14,284,0.000648897,0.0253701
"tafenoquine_e1","IBM",14,291,0.000797965,0
"tafenoquine_e1","IBM",14,298,0.000548082,0
"tafenoquine_e1","IBM",14,305,0.000449416,0
"tafenoquine_e1","IBM",14,312,0.000649545,0.0760998
"tafenoquine_e1","IBM",14,319,0.00124969,0
"tafenoquine_e1","IBM",14,326,0.000800641,0
"tafenoquine_e1","IBM",14,333,0.00105032,0.0253825
"tafenoquine_e1","IBM",14,340,0.00160096,0
"tafenoquine_e1","IBM",14,347,0.00179964,0
"tafenoquine_e1","IBM",14,354,0.0013496,0.0254072
"tafenoquine_e1","IBM",14,361,0.00109967,0.0253842
"tafenoquine_e1","IBM",14,365,0.00104858,0.177789
"tafenoquine","IBM",14,4,0.0121,0.232369
"tafenoquine","IBM",14,11,0.0122469,0.206814
"tafenoquine","IBM",14,18,0.0125129,0.31022
"tafenoquine","IBM",14,25,0.0137067,0.25881
"tafenoquine","IBM",14,32,0.0127699,0.232962
"tafenoquine","IBM",14,39,0.0129166,0.337051
"tafenoquine","IBM",14,46,0.0141338,0.312745
"tafenoquine","IBM",14,53,0.0113122,0.313103
"tafenoquine","IBM",14,60,0.0120375,0.365705
"tafenoquine","IBM",14,67,0.0121168,0.287484
"tafenoquine","IBM",14,74,0.0105103,0.209274
"tafenoquine","IBM",14,81,0.0110166,0.288248
"tafenoquine","IBM",14,88,0.012914,0.183338
"tafenoquine","IBM",14,95,0.010957,0.235856
"tafenoquine","IBM",14,102,0.0105896,0.235873
"tafenoquine","IBM",14,109,0.0125037,0.235839
"tafenoquine","IBM",14,116,0.0116812,0.157452
"tafenoquine","IBM",14,123,0.011344,0.288475
"tafenoquine","IBM",14,130,0.0106514,0.157113
"tafenoquine","IBM",14,137,0.0112598,0.288268
"tafenoquine","IBM",14,144,0.0113738,0.366992
"tafenoquine","IBM",14,151,0.0127609,0.287772
"tafenoquine","IBM",14,158,0.0106441,0.235315
"tafenoquine","IBM",14,165,0.0110847,0.235231
"tafenoquine","IBM",14,172,0.0128504,0.339632
"tafenoquine","IBM",14,179,0.0123641,0.287917
"tafenoquine","IBM",14,186,0.0131037,0.366177
"tafenoquine","IBM",14,193,0.0118314,0.287484
"tafenoquine","IBM",14,200,0.0120853,0.209019
"tafenoquine","IBM",14,207,0.0123026,0.130255
"tafenoquine","IBM",14,214,0.0117624,0.338252
"tafenoquine","IBM",14,221,0.012864,0.260398
"tafenoquine","IBM",14,228,0.0131987,0.337939
"tafenoquine","IBM",14,235,0.0129103,0.233359
"tafenoquine","IBM",14,242,0.0111195,0.233194
"tafenoquine","IBM",14,249,0.0105727,0.388849
"tafenoquine","IBM",14,256,0.00978916,0.12958
"tafenoquine","IBM",14,263,0.00938661,0.233094
"tafenoquine","IBM",14,270,0.0111379,0.233028
"tafenoquine","IBM",14,277,0.0109449,0.310572
"tafenoquine","IBM",14,284,0.0111847,0.129204
"tafenoquine","IBM",14,291,0.0123284,0.361258
"tafenoquine","IBM",14,298,0.0131559,0.309781
"tafenoquine","IBM",14,305,0.010961,0.283385
"tafenoquine","IBM",14,312,0.0117277,0.257205
"tafenoquine","IBM",14,319,0.0140634,0.282051
"tafenoquine","IBM",14,326,0.013448,0.102564
"tafenoquine","IBM",14,333,0.010666,0.23064
"tafenoquine","IBM",14,340,0.010058,0.384886
"tafenoquine","IBM",14,347,0.00969273,0.205258
"tafenoquine","IBM",14,354,0.00854445,0.256428
"tafenoquine","IBM",14,361,0.00820082,0.256284
"tafenoquine","IBM",14,365,0.00594822,0.358899
"tafenoquine_e10","IBM",14,4,0.0498746,0.845187
"tafenoquine_e10","IBM",14,11,0.0495107,0.990928
"tafenoquine_e10","IBM",14,18,0.0430424,0.458452
"tafenoquine_e10","IBM",14,25,0.0430336,0.939356
"tafenoquine_e10","IBM",14,32,0.0435811,0.723154
"tafenoquine_e10","IBM",14,39,0.0447046,0.844293
"tafenoquine_e10","IBM",14,46,0.044201,0.578103
"tafenoquine_e10","IBM",14,53,0.044077,0.79547
"tafenoquine_e10","IBM",14,60,0.0467022,0.578447
"tafenoquine_e10","IBM",14,67,0.0470742,0.868531
"tafenoquine_e10","IBM",14,74,0.046393,0.845355
"tafenoquine_e10","IBM",14,81,0.0458493,0.822127
"tafenoquine_e10","IBM",14,88,0.0476536,0.94284
"tafenoquine_e10","IBM",14,95,0.0420543,0.772691
"tafenoquine_e10","IBM",14,102,0.0414867,0.771313
"tafenoquine_e10","IBM",14,109,0.0443194,0.916904
"tafenoquine_e10","IBM",14,116,0.041824,0.747111
"tafenoquine_e10","IBM",14,123,0.0415113,0.817739
"tafenoquine_e10","IBM",14,130,0.0417515,1.15644
"tafenoquine_e10","IBM",14,137,0.045481,1.01476
"tafenoquine_e10","IBM",14,144,0.0493293,0.798317
"tafenoquine_e10","IBM",14,151,0.0467208,0.798528
"tafenoquine_e10","IBM",14,158,0.0460664,0.969391
"tafenoquine_e10","IBM",14,165,0.0444077,0.75363
"tafenoquine_e10","IBM",14,172,0.0472976,0.876935
"tafenoquine_e10","IBM",14,179,0.0544442,0.802038
"tafenoquine_e10","IBM",14,186,0.0528962,0.850759
"tafenoquine_e10","IBM",14,193,0.0499589,0.802572
"tafenoquine_e10","IBM",14,200,0.0485395,0.752928
"tafenoquine_e10","IBM",14,207,0.0454523,1.04341
"tafenoquine_e10","IBM",14,214,0.044519,0.753881
"tafenoquine_e10","IBM",14,221,0.0423848,0.776751
"tafenoquine_e10","IBM",14,228,0.0428883,0.826617
"tafenoquine_e10","IBM",14,235,0.0437121,0.704962
"tafenoquine_e10","IBM",14,242,0.0419614,0.752427
"tafenoquine_e10","IBM",14,249,0.0409053,0.75363
"tafenoquine_e10","IBM",14,256,0.0433456,0.923558
"tafenoquine_e10","IBM",14,263,0.0448383,0.874659
"tafenoquine_e10","IBM",14,270,0.0463304,0.849515
"tafenoquine_e10","IBM",14,277,0.0472914,0.897402
"tafenoquine_e10","IBM",14,284,0.0428343,0.678169
"tafenoquine_e10","IBM",14,291,0.0436968,0.919335
"tafenoquine_e10","IBM",14,298,0.0428847,0.724302
"tafenoquine_e10","IBM",14,305,0.0417068,1.03851
"tafenoquine_e10","IBM",14,312,0.0430751,0.991322
"tafenoquine_e10","IBM",14,319,0.0449009,0.845634
"tafenoquine_e10","IBM",14,326,0.0441034,0.844126
"tafenoquine_e10","IBM",14,333,0.0411887,0.627646
"tafenoquine_e10","IBM",14,340,0.0429811,0.917692
"tafenoquine_e10","IBM",14,347,0.0437709,0.651786
"tafenoquine_e10","IBM",14,354,0.041594,0.918604
"tafenoquine_e10","IBM",14,361,0.0425171,1.03878
"tafenoquine_e10","IBM",14,365,0.0421625,0.50671
"nets_e1","IBM",15,4,0.00828934,0.0738368
"nets_e1","IBM",15,11,0.00953181,0.123411
"nets_e1","IBM",15,18,0.00895419,0.148053
"nets_e1","IBM",15,25,0.00796714,0.123161
"nets_e1","IBM",15,32,0.0080004,0.0739665
"nets_e1","IBM",15,39,0.00793768,0
"nets_e1","IBM",15,46,0.00823959,0.0990704
"nets_e1","IBM",15,53,0.00868021,0.0992387
"nets_e1","IBM",15,60,0.00978068,0.123729
"nets_e1","IBM",15,67,0.00866723,0.197926
"nets_e1","IBM",15,74,0.0101794,0.148143
"nets_e1","IBM",15,81,0.00998616,0.147753
"nets_e1","IBM",15,88,0.00988045,0.122854
"nets_e1","IBM",15,95,0.00843611,0.147445
"nets_e1","IBM",15,102,0.00853899,0.0982041
"nets_e1","IBM",15,109,0.00851612,0.0736729
"nets_e1","IBM",15,116,0.00956203,0.196712
"nets_e1","IBM",15,123,0.00971788,0.196461
"nets_e1","IBM",15,130,0.01011,0.147326
"nets_e1","IBM",15,137,0.00867066,0.147029
"nets_e1","IBM",15,144,0.00895774,0.122549
"nets_e1","IBM",15,151,0.0100815,0.196039
"nets_e1","IBM",15,158,0.0129825,0.171592
"nets_e1","IBM",15,165,0.0123469,0.0736184
"nets_e1","IBM",15,172,0.0113698,0.196593
"nets_e1","IBM",15,179,0.0106351,0.147465
"nets_e1","IBM",15,186,0.0113254,0.147495
"nets_e1","IBM",15,193,0.0121305,0.123194
"nets_e1","IBM",15,200,0.0122888,0.172274
"nets_e1","IBM",15,207,0.0130321,0.147743
"nets_e1","IBM",15,214,0.0131794,0.123228
"nets_e1","IBM",15,221,0.0120357,0.123403
"nets_e1","IBM",15,228,0.0118953,0.0493577
"nets_e1","IBM",15,235,0.0128485,0.295966
"nets_e1","IBM",15,242,0.0124143,0.0983695
"nets_e1","IBM",15,249,0.0125508,0.147554
"nets_e1","IBM",15,256,0.0123928,0.271156
