"scenario","model","rep","doy","pfpr_2_10","clin_0_5"
"treatment_e3","fleet",0,347,0.126071,0.346265
"treatment_e3","fleet",0,354,0.126068,0.346271
"treatment_e3","fleet",0,361,0.126065,0.346276
"treatment_e3","fleet",0,365,0.126064,0.346279
"pev_e3","fleet",0,4,0.216851,0.317887
"pev_e3","fleet",0,11,0.216781,0.317881
"pev_e3","fleet",0,18,0.216714,0.317876
"pev_e3","fleet",0,25,0.216651,0.317872
"pev_e3","fleet",0,32,0.21659,0.31787
"pev_e3","fleet",0,39,0.216532,0.317868
"pev_e3","fleet",0,46,0.216477,0.317867
"pev_e3","fleet",0,53,0.216424,0.317867
"pev_e3","fleet",0,60,0.216374,0.317867
"pev_e3","fleet",0,67,0.216326,0.317869
"pev_e3","fleet",0,74,0.21628,0.317871
"pev_e3","fleet",0,81,0.216236,0.317873
"pev_e3","fleet",0,88,0.216194,0.317876
"pev_e3","fleet",0,95,0.216154,0.317879
"pev_e3","fleet",0,102,0.216108,0.317883
"pev_e3","fleet",0,109,0.216048,0.317888
"pev_e3","fleet",0,116,0.215974,0.317893
"pev_e3","fleet",0,123,0.215889,0.317898
"pev_e3","fleet",0,130,0.215797,0.317903
"pev_e3","fleet",0,137,0.215708,0.317906
"pev_e3","fleet",0,144,0.215624,0.317906
"pev_e3","fleet",0,151,0.215545,0.317901
"pev_e3","fleet",0,158,0.21547,0.317891
"pev_e3","fleet",0,165,0.215399,0.317877
"pev_e3","fleet",0,172,0.215331,0.317861
"pev_e3","fleet",0,179,0.215266,0.317846
"pev_e3","fleet",0,186,0.215205,0.317832
"pev_e3","fleet",0,193,0.215146,0.31782
"pev_e3","fleet",0,200,0.21509,0.317809
"pev_e3","fleet",0,207,0.215036,0.317799
"pev_e3","fleet",0,214,0.214985,0.317791
"pev_e3","fleet",0,221,0.214937,0.317783
"pev_e3","fleet",0,228,0.21489,0.317776
"pev_e3","fleet",0,235,0.214846,0.31777
"pev_e3","fleet",0,242,0.214804,0.317765
"pev_e3","fleet",0,249,0.214764,0.317761
"pev_e3","fleet",0,256,0.214726,0.317757
"pev_e3","fleet",0,263,0.214689,0.317754
"pev_e3","fleet",0,270,0.214654,0.317752
"pev_e3","fleet",0,277,0.214621,0.31775
"pev_e3","fleet",0,284,0.214589,0.317749
"pev_e3","fleet",0,291,0.214559,0.317748
"pev_e3","fleet",0,298,0.214531,0.317747
"pev_e3","fleet",0,305,0.214503,0.317747
"pev_e3","fleet",0,312,0.214469,0.317748
"pev_e3","fleet",0,319,0.214423,0.317749
"pev_e3","fleet",0,326,0.214366,0.31775
"pev_e3","fleet",0,333,0.214297,0.317752
"pev_e3","fleet",0,340,0.214222,0.317753
"pev_e3","fleet",0,347,0.214151,0.317754
"pev_e3","fleet",0,354,0.214083,0.317751
"pev_e3","fleet",0,361,0.214019,0.317743
"pev_e3","fleet",0,365,0.213984,0.317737
"smc_e3","fleet",0,4,0.125688,0.0934473
"smc_e3","fleet",0,11,0.121486,0.048387
"smc_e3","fleet",0,18,0.117106,0.0242003
"smc_e3","fleet",0,25,0.112748,0.0120812
"smc_e3","fleet",0,32,0.108498,0.00627449
"smc_e3","fleet",0,39,0.104386,0.00357109
"smc_e3","fleet",0,46,0.100423,0.00233028
"smc_e3","fleet",0,53,0.0966077,0.0017587
"smc_e3","fleet",0,60,0.0929361,0.00148718
"smc_e3","fleet",0,67,0.0894036,0.00134847
"smc_e3","fleet",0,74,0.0860051,0.00126815
"smc_e3","fleet",0,81,0.0827355,0.00121357
"smc_e3","fleet",0,88,0.0795901,0.00117052
"smc_e3","fleet",0,95,0.0765641,0.00113287
"smc_e3","fleet",0,102,0.073653,0.00109799
"smc_e3","fleet",0,109,0.0708523,0.00106603
"smc_e3","fleet",0,116,0.0681592,0.00120739
"smc_e3","fleet",0,123,0.0655971,0.00385699
"smc_e3","fleet",0,130,0.0633225,0.0167158
"smc_e3","fleet",0,137,0.0616866,0.046444
"smc_e3","fleet",0,144,0.0610353,0.0897135
"smc_e3","fleet",0,151,0.0614915,0.137709
"smc_e3","fleet",0,158,0.0629535,0.183005
"smc_e3","fleet",0,165,0.0651948,0.221398
"smc_e3","fleet",0,172,0.0679583,0.25163
"smc_e3","fleet",0,179,0.0710223,0.274617
"smc_e3","fleet",0,186,0.0742319,0.292373
"smc_e3","fleet",0,193,0.0775,0.307075
"smc_e3","fleet",0,200,0.073062,0.210206
"smc_e3","fleet",0,207,0.0651239,0.069428
"smc_e3","fleet",0,214,0.0671656,0.0748327
"smc_e3","fleet",0,221,0.0693945,0.0974231
"smc_e3","fleet",0,228,0.0715104,0.147356
"smc_e3","fleet",0,235,0.0700528,0.0627997
"smc_e3","fleet",0,242,0.0730728,0.0877069
"smc_e3","fleet",0,249,0.076583,0.12165
"smc_e3","fleet",0,256,0.0810128,0.216048
"smc_e3","fleet",0,263,0.0824714,0.120112
"smc_e3","fleet",0,270,0.086615,0.126217
"smc_e3","fleet",0,277,0.091817,0.167047
"smc_e3","fleet",0,284,0.0975697,0.264409
"smc_e3","fleet",0,291,0.100796,0.23595
"smc_e3","fleet",0,298,0.103396,0.147398
"smc_e3","fleet",0,305,0.108004,0.179017
"smc_e3","fleet",0,312,0.112259,0.237162
"smc_e3","fleet",0,319,0.116744,0.377129
"smc_e3","fleet",0,326,0.12184,0.524109
"smc_e3","fleet",0,333,0.126691,0.571329
"smc_e3","fleet",0,340,0.130111,0.516283
"smc_e3","fleet",0,347,0.131539,0.409702
"smc_e3","fleet",0,354,0.130976,0.290629
"smc_e3","fleet",0,361,0.128701,0.182518
"smc_e3","fleet",0,365,0.126855,0.131469
"irs_e3","fleet",0,4,0.113288,0.300372
"irs_e3","fleet",0,11,0.116871,0.308211
"irs_e3","fleet",0,18,0.120442,0.315919
"irs_e3","fleet",0,25,0.123997,0.323487
"irs_e3","fleet",0,32,0.12753,0.330906
"irs_e3","fleet",0,39,0.131037,0.338169
"irs_e3","fleet",0,46,0.134513,0.345269
"irs_e3","fleet",0,53,0.137953,0.352202
"irs_e3","fleet",0,60,0.141355,0.358962
"irs_e3","fleet",0,67,0.144714,0.365544
"irs_e3","fleet",0,74,0.148027,0.371946
"irs_e3","fleet",0,81,0.15129,0.378164
"irs_e3","fleet",0,88,0.154502,0.384197
"irs_e3","fleet",0,95,0.157659,0.390042
"irs_e3","fleet",0,102,0.16076,0.395699
"irs_e3","fleet",0,109,0.163802,0.401167
"irs_e3","fleet",0,116,0.166784,0.406447
"irs_e3","fleet",0,123,0.169704,0.411538
"irs_e3","fleet",0,130,0.172561,0.416441
"irs_e3","fleet",0,137,0.175354,0.421159
"irs_e3","fleet",0,144,0.178083,0.425692
"irs_e3","fleet",0,151,0.180746,0.430044
"irs_e3","fleet",0,158,0.183344,0.434216
"irs_e3","fleet",0,165,0.185876,0.438211
"irs_e3","fleet",0,172,0.188342,0.442033
"irs_e3","fleet",0,179,0.190742,0.445684
"irs_e3","fleet",0,186,0.193077,0.449168
"irs_e3","fleet",0,193,0.195346,0.45249
"irs_e3","fleet",0,200,0.197551,0.455653
"irs_e3","fleet",0,207,0.199693,0.458661
"irs_e3","fleet",0,214,0.201771,0.461518
"irs_e3","fleet",0,221,0.203786,0.464229
"irs_e3","fleet",0,228,0.205741,0.466798
"irs_e3","fleet",0,235,0.207634,0.469229
"irs_e3","fleet",0,242,0.209468,0.471527
"irs_e3","fleet",0,249,0.211244,0.473696
"irs_e3","fleet",0,256,0.212962,0.475741
"irs_e3","fleet",0,263,0.214624,0.477666
"irs_e3","fleet",0,270,0.216232,0.479475
"irs_e3","fleet",0,277,0.217785,0.481173
"irs_e3","fleet",0,284,0.219286,0.482764
"irs_e3","fleet",0,291,0.220735,0.484252
"irs_e3","fleet",0,298,0.222135,0.485641
"irs_e3","fleet",0,305,0.223486,0.486936
"irs_e3","fleet",0,312,0.224789,0.488139
"irs_e3","fleet",0,319,0.226046,0.489256
"irs_e3","fleet",0,326,0.227258,0.490289
"irs_e3","fleet",0,333,0.228426,0.491243
"irs_e3","fleet",0,340,0.229552,0.49212
"irs_e3","fleet",0,347,0.230636,0.492925
"irs_e3","fleet",0,354,0.231681,0.49366
"irs_e3","fleet",0,361,0.232686,0.494329
"irs_e3","fleet",0,365,0.233245,0.494685
"nets_e3","fleet",0,4,0.197726,0.368178
"nets_e3","fleet",0,11,0.198364,0.369262
"nets_e3","fleet",0,18,0.198993,0.370328
"nets_e3","fleet",0,25,0.199614,0.371376
"nets_e3","fleet",0,32,0.200225,0.372407
"nets_e3","fleet",0,39,0.200828,0.37342
"nets_e3","fleet",0,46,0.201422,0.374416
"nets_e3","fleet",0,53,0.202007,0.375396
"nets_e3","fleet",0,60,0.202584,0.376359
"nets_e3","fleet",0,67,0.203153,0.377306
"nets_e3","fleet",0,74,0.203713,0.378237
"nets_e3","fleet",0,81,0.204265,0.379152
"nets_e3","fleet",0,88,0.20481,0.380052
"nets_e3","fleet",0,95,0.205346,0.380936
"nets_e3","fleet",0,102,0.205874,0.381805
"nets_e3","fleet",0,109,0.206395,0.38266
"nets_e3","fleet",0,116,0.206908,0.383499
"nets_e3","fleet",0,123,0.207413,0.384325
"nets_e3","fleet",0,130,0.207912,0.385136
"nets_e3","fleet",0,137,0.208402,0.385934
"nets_e3","fleet",0,144,0.208886,0.386718
"nets_e3","fleet",0,151,0.209362,0.387488
"nets_e3","fleet",0,158,0.209832,0.388245
"nets_e3","fleet",0,165,0.210294,0.38899
"nets_e3","fleet",0,172,0.21075,0.389721
"nets_e3","fleet",0,179,0.211199,0.39044
"nets_e3","fleet",0,186,0.211641,0.391146
"nets_e3","fleet",0,193,0.212077,0.391841
"nets_e3","fleet",0,200,0.212506,0.392523
"nets_e3","fleet",0,207,0.212929,0.393194
"nets_e3","fleet",0,214,0.213345,0.393853
"nets_e3","fleet",0,221,0.213756,0.394501
"nets_e3","fleet",0,228,0.21416,0.395137
"nets_e3","fleet",0,235,0.214559,0.395763
"nets_e3","fleet",0,242,0.214951,0.396378
"nets_e3","fleet",0,249,0.215338,0.396982
"nets_e3","fleet",0,256,0.215718,0.397576
"nets_e3","fleet",0,263,0.216094,0.398159
"nets_e3","fleet",0,270,0.216463,0.398733
"nets_e3","fleet",0,277,0.216827,0.399296
"nets_e3","fleet",0,284,0.217186,0.39985
"nets_e3","fleet",0,291,0.217539,0.400395
"nets_e3","fleet",0,298,0.217888,0.40093
"nets_e3","fleet",0,305,0.21823,0.401455
"nets_e3","fleet",0,312,0.218568,0.401972
"nets_e3","fleet",0,319,0.218901,0.40248
"nets_e3","fleet",0,326,0.219229,0.402979
"nets_e3","fleet",0,333,0.219552,0.40347
"nets_e3","fleet",0,340,0.21987,0.403952
"nets_e3","fleet",0,347,0.220183,0.404425
"nets_e3","fleet",0,354,0.220492,0.404891
"nets_e3","fleet",0,361,0.220796,0.405349
"nets_e3","fleet",0,365,0.220968,0.405607
"pmc_e120","fleet",0,4,0.784993,2.95863
"pmc_e120","fleet",0,11,0.784999,2.92631
"pmc_e120","fleet",0,18,0.784998,2.94188
"pmc_e120","fleet",0,25,0.784995,2.9527
"pmc_e120","fleet",0,32,0.784998,2.97356
"pmc_e120","fleet",0,39,0.785004,2.92073
"pmc_e120","fleet",0,46,0.785005,2.93873
"pmc_e120","fleet",0,53,0.785002,2.94966
"pmc_e120","fleet",0,60,0.785002,2.96635
"pmc_e120","fleet",0,67,0.785008,2.93704
"pmc_e120","fleet",0,74,0.785012,2.93485
"pmc_e120","fleet",0,81,0.785009,2.94708
"pmc_e120","fleet",0,88,0.785007,2.96042
"pmc_e120","fleet",0,95,0.785012,2.95243
"pmc_e120","fleet",0,102,0.785018,2.93018
"pmc_e120","fleet",0,109,0.785016,2.94451
"pmc_e120","fleet",0,116,0.785013,2.95579
"pmc_e120","fleet",0,123,0.785016,2.96733
"pmc_e120","fleet",0,130,0.785022,2.92479
"pmc_e120","fleet",0,137,0.785022,2.94157
"pmc_e120","fleet",0,144,0.785019,2.95225
"pmc_e120","fleet",0,151,0.78502,2.97093
"pmc_e120","fleet",0,158,0.785027,2.93013
"pmc_e120","fleet",0,165,0.785029,2.93797
"pmc_e120","fleet",0,172,0.785025,2.9494
"pmc_e120","fleet",0,179,0.785025,2.96426
"pmc_e120","fleet",0,186,0.78503,2.94584
"pmc_e120","fleet",0,193,0.785035,2.9336
"pmc_e120","fleet",0,200,0.785032,2.9468
"pmc_e120","fleet",0,207,0.78503,2.95891
"pmc_e120","fleet",0,214,0.785034,2.96084
"pmc_e120","fleet",0,221,0.78504,2.92848
"pmc_e120","fleet",0,228,0.785039,2.944
"pmc_e120","fleet",0,235,0.785035,2.95478
"pmc_e120","fleet",0,242,0.785037,2.9756
"pmc_e120","fleet",0,249,0.785044,2.92272
"pmc_e120","fleet",0,256,0.785045,2.94068
"pmc_e120","fleet",0,263,0.785041,2.95157
"pmc_e120","fleet",0,270,0.785041,2.96822
"pmc_e120","fleet",0,277,0.785047,2.93887
"pmc_e120","fleet",0,284,0.785051,2.93663
"pmc_e120","fleet",0,291,0.785047,2.94883
"pmc_e120","fleet",0,298,0.785046,2.96213
"pmc_e120","fleet",0,305,0.785051,2.9541
"pmc_e120","fleet",0,312,0.785056,2.93181
"pmc_e120","fleet",0,319,0.785054,2.94612
"pmc_e120","fleet",0,326,0.785051,2.95736
"pmc_e120","fleet",0,333,0.785054,2.96886
"pmc_e120","fleet",0,340,0.78506,2.92629
"pmc_e120","fleet",0,347,0.78506,2.94303
"pmc_e120","fleet",0,354,0.785056,2.95368
"pmc_e120","fleet",0,361,0.785057,2.97234
"pmc_e120","fleet",0,365,0.785061,2.98932
"treatment_e120","fleet",0,4,0.687321,2.80993
"treatment_e120","fleet",0,11,0.687319,2.80997
"treatment_e120","fleet",0,18,0.687316,2.81
"treatment_e120","fleet",0,25,0.687314,2.81003
"treatment_e120","fleet",0,32,0.687312,2.81006
"treatment_e120","fleet",0,39,0.68731,2.8101
"treatment_e120","fleet",0,46,0.687308,2.81013
"treatment_e120","fleet",0,53,0.687306,2.81016
"treatment_e120","fleet",0,60,0.687304,2.81019
"treatment_e120","fleet",0,67,0.687302,2.81022
"treatment_e120","fleet",0,74,0.6873,2.81025
"treatment_e120","fleet",0,81,0.687298,2.81027
"treatment_e120","fleet",0,88,0.687296,2.8103
"treatment_e120","fleet",0,95,0.687294,2.81033
"treatment_e120","fleet",0,102,0.687292,2.81036
"treatment_e120","fleet",0,109,0.68729,2.81038
"treatment_e120","fleet",0,116,0.687288,2.81041
"treatment_e120","fleet",0,123,0.687286,2.81043
"treatment_e120","fleet",0,130,0.687285,2.81046
"treatment_e120","fleet",0,137,0.687283,2.81048
"treatment_e120","fleet",0,144,0.687281,2.81051
"treatment_e120","fleet",0,151,0.687279,2.81053
"treatment_e120","fleet",0,158,0.687278,2.81055
"treatment_e120","fleet",0,165,0.687276,2.81058
"treatment_e120","fleet",0,172,0.687274,2.8106
"treatment_e120","fleet",0,179,0.687273,2.81062
"treatment_e120","fleet",0,186,0.687271,2.81064
"treatment_e120","fleet",0,193,0.687269,2.81066
"treatment_e120","fleet",0,200,0.687268,2.81068
"treatment_e120","fleet",0,207,0.687266,2.8107
"treatment_e120","fleet",0,214,0.687265,2.81072
"treatment_e120","fleet",0,221,0.687263,2.81074
"treatment_e120","fleet",0,228,0.687262,2.81076
"treatment_e120","fleet",0,235,0.68726,2.81078
"treatment_e120","fleet",0,242,0.687259,2.8108
"treatment_e120","fleet",0,249,0.687257,2.81082
"treatment_e120","fleet",0,256,0.687256,2.81084
"treatment_e120","fleet",0,263,0.687254,2.81085
"treatment_e120","fleet",0,270,0.687253,2.81087
"treatment_e120","fleet",0,277,0.687252,2.81089
"treatment_e120","fleet",0,284,0.68725,2.8109
"treatment_e120","fleet",0,291,0.687249,2.81092
"treatment_e120","fleet",0,298,0.687248,2.81094
"treatment_e120","fleet",0,305,0.687246,2.81095
"treatment_e120","fleet",0,312,0.687245,2.81097
"treatment_e120","fleet",0,319,0.687244,2.81098
"treatment_e120","fleet",0,326,0.687242,2.811
"treatment_e120","fleet",0,333,0.687241,2.81101
"treatment_e120","fleet",0,340,0.68724,2.81103
"treatment_e120","fleet",0,347,0.687239,2.81104
"treatment_e120","fleet",0,354,0.687238,2.81106
"treatment_e120","fleet",0,361,0.687236,2.81107
"treatment_e120","fleet",0,365,0.687236,2.81108
"pev_e120","fleet",0,4,0.76751,2.43736
"pev_e120","fleet",0,11,0.767481,2.43804
"pev_e120","fleet",0,18,0.767456,2.43871
"pev_e120","fleet",0,25,0.767436,2.43937
"pev_e120","fleet",0,32,0.767419,2.44002
"pev_e120","fleet",0,39,0.767405,2.44066
"pev_e120","fleet",0,46,0.767393,2.44129
"pev_e120","fleet",0,53,0.767384,2.4419
"pev_e120","fleet",0,60,0.767376,2.44251
"pev_e120","fleet",0,67,0.76737,2.4431
"pev_e120","fleet",0,74,0.767366,2.44368
"pev_e120","fleet",0,81,0.767363,2.44425
"pev_e120","fleet",0,88,0.767361,2.44481
"pev_e120","fleet",0,95,0.767359,2.44535
"pev_e120","fleet",0,102,0.767334,2.44589
"pev_e120","fleet",0,109,0.767271,2.44641
"pev_e120","fleet",0,116,0.767178,2.44692
"pev_e120","fleet",0,123,0.767061,2.44742
"pev_e120","fleet",0,130,0.766938,2.4479
"pev_e120","fleet",0,137,0.766838,2.44836
"pev_e120","fleet",0,144,0.766759,2.4488
"pev_e120","fleet",0,151,0.766695,2.4492
"pev_e120","fleet",0,158,0.766642,2.44958
"pev_e120","fleet",0,165,0.766597,2.44994
"pev_e120","fleet",0,172,0.76656,2.4503
"pev_e120","fleet",0,179,0.766529,2.45067
"pev_e120","fleet",0,186,0.766504,2.45104
"pev_e120","fleet",0,193,0.766482,2.45141
"pev_e120","fleet",0,200,0.766465,2.45178
"pev_e120","fleet",0,207,0.76645,2.45214
"pev_e120","fleet",0,214,0.766438,2.4525
"pev_e120","fleet",0,221,0.766429,2.45285
"pev_e120","fleet",0,228,0.766422,2.4532
"pev_e120","fleet",0,235,0.766416,2.45354
"pev_e120","fleet",0,242,0.766412,2.45387
"pev_e120","fleet",0,249,0.766409,2.4542
"pev_e120","fleet",0,256,0.766408,2.45452
"pev_e120","fleet",0,263,0.766407,2.45483
"pev_e120","fleet",0,270,0.766408,2.45513
"pev_e120","fleet",0,277,0.766409,2.45543
"pev_e120","fleet",0,284,0.766411,2.45572
"pev_e120","fleet",0,291,0.766413,2.45601
"pev_e120","fleet",0,298,0.766416,2.45628
"pev_e120","fleet",0,305,0.766419,2.45655
"pev_e120","fleet",0,312,0.766401,2.45682
"pev_e120","fleet",0,319,0.766351,2.45708
"pev_e120","fleet",0,326,0.766275,2.45733
"pev_e120","fleet",0,333,0.766178,2.45758
"pev_e120","fleet",0,340,0.766076,2.45781
"pev_e120","fleet",0,347,0.765995,2.45804
"pev_e120","fleet",0,354,0.765931,2.45824
"pev_e120","fleet",0,361,0.76588,2.45841
"pev_e120","fleet",0,365,0.765854,2.4585
"smc_e120","fleet",0,4,0.558221,1.09557
"smc_e120","fleet",0,11,0.543245,0.61041
"smc_e120","fleet",0,18,0.526651,0.324738
"smc_e120","fleet",0,25,0.50929,0.170452
"smc_e120","fleet",0,32,0.491761,0.0924087
"smc_e120","fleet",0,39,0.474445,0.0548037
"smc_e120","fleet",0,46,0.457553,0.0372759
"smc_e120","fleet",0,53,0.441188,0.0292357
"smc_e120","fleet",0,60,0.425388,0.0255121
"smc_e120","fleet",0,67,0.41016,0.0236942
"smc_e120","fleet",0,74,0.395495,0.0226972
"smc_e120","fleet",0,81,0.381377,0.0220477
"smc_e120","fleet",0,88,0.367785,0.0215442
"smc_e120","fleet",0,95,0.3547,0.0211033
"smc_e120","fleet",0,102,0.342103,0.0206912
"smc_e120","fleet",0,109,0.329974,0.0203193
"smc_e120","fleet",0,116,0.318319,0.0233579
"smc_e120","fleet",0,123,0.30768,0.0761878
"smc_e120","fleet",0,130,0.301348,0.330343
"smc_e120","fleet",0,137,0.306095,0.898818
"smc_e120","fleet",0,144,0.326064,1.66657
"smc_e120","fleet",0,151,0.358312,2.42406
"smc_e120","fleet",0,158,0.395878,3.04727
"smc_e120","fleet",0,165,0.432536,3.53437
"smc_e120","fleet",0,172,0.465352,3.95457
"smc_e120","fleet",0,179,0.494043,4.35536
"smc_e120","fleet",0,186,0.519041,4.72196
"smc_e120","fleet",0,193,0.540477,5.01699
"smc_e120","fleet",0,200,0.489578,3.40682
"smc_e120","fleet",0,207,0.40896,1.05957
"smc_e120","fleet",0,214,0.41632,1.12559
"smc_e120","fleet",0,221,0.424302,1.54318
"smc_e120","fleet",0,228,0.434758,2.50329
"smc_e120","fleet",0,235,0.407334,0.968787
"smc_e120","fleet",0,242,0.418341,1.27305
"smc_e120","fleet",0,249,0.429221,1.67884
"smc_e120","fleet",0,256,0.447242,3.05249
"smc_e120","fleet",0,263,0.426221,1.5875
"smc_e120","fleet",0,270,0.430646,1.5144
"smc_e120","fleet",0,277,0.441158,1.87415
"smc_e120","fleet",0,284,0.455151,3.05117
"smc_e120","fleet",0,291,0.447499,2.718
"smc_e120","fleet",0,298,0.434488,1.5344
"smc_e120","fleet",0,305,0.442123,1.7619
"smc_e120","fleet",0,312,0.450254,2.41115
"smc_e120","fleet",0,319,0.470491,4.13567
"smc_e120","fleet",0,326,0.505549,5.78662
"smc_e120","fleet",0,333,0.540305,6.12093
"smc_e120","fleet",0,340,0.561971,5.36573
"smc_e120","fleet",0,347,0.56971,4.22557
"smc_e120","fleet",0,354,0.567972,3.08346
"smc_e120","fleet",0,361,0.560318,2.06066
"smc_e120","fleet",0,365,0.554173,1.55719
"irs_e120","fleet",0,4,0.813214,4.66063
"irs_e120","fleet",0,11,0.81315,4.62755
"irs_e120","fleet",0,18,0.813079,4.59495
"irs_e120","fleet",0,25,0.813001,4.56282
"irs_e120","fleet",0,32,0.812917,4.53118
"irs_e120","fleet",0,39,0.812827,4.50001
"irs_e120","fleet",0,46,0.812732,4.46931
"irs_e120","fleet",0,53,0.812632,4.4391
"irs_e120","fleet",0,60,0.812527,4.40936
"irs_e120","fleet",0,67,0.812418,4.38009
"irs_e120","fleet",0,74,0.812305,4.3513
"irs_e120","fleet",0,81,0.812188,4.32297
"irs_e120","fleet",0,88,0.812068,4.29511
"irs_e120","fleet",0,95,0.811944,4.26771
"irs_e120","fleet",0,102,0.811817,4.24077
"irs_e120","fleet",0,109,0.811687,4.21429
"irs_e120","fleet",0,116,0.811555,4.18826
"irs_e120","fleet",0,123,0.81142,4.16267
"irs_e120","fleet",0,130,0.811282,4.13752
"irs_e120","fleet",0,137,0.811143,4.11281
"irs_e120","fleet",0,144,0.811002,4.08854
"irs_e120","fleet",0,151,0.810859,4.06469
"irs_e120","fleet",0,158,0.810714,4.04126
"irs_e120","fleet",0,165,0.810568,4.01825
"irs_e120","fleet",0,172,0.81042,3.99565
"irs_e120","fleet",0,179,0.810272,3.97346
"irs_e120","fleet",0,186,0.810122,3.95167
"irs_e120","fleet",0,193,0.809971,3.93028
"irs_e120","fleet",0,200,0.809819,3.90927
"irs_e120","fleet",0,207,0.809667,3.88865
"irs_e120","fleet",0,214,0.809514,3.86841
"irs_e120","fleet",0,221,0.80936,3.84855
"irs_e120","fleet",0,228,0.809206,3.82905
"irs_e120","fleet",0,235,0.809051,3.80991
"irs_e120","fleet",0,242,0.808896,3.79113
"irs_e120","fleet",0,249,0.808741,3.77271
"irs_e120","fleet",0,256,0.808585,3.75462
"irs_e120","fleet",0,263,0.80843,3.73688
"irs_e120","fleet",0,270,0.808274,3.71948
"irs_e120","fleet",0,277,0.808118,3.70241
"irs_e120","fleet",0,284,0.807963,3.68566
"irs_e120","fleet",0,291,0.807807,3.66923
"irs_e120","fleet",0,298,0.807652,3.65311
"irs_e120","fleet",0,305,0.807497,3.6373
"irs_e120","fleet",0,312,0.807342,3.6218
"irs_e120","fleet",0,319,0.807187,3.60659
"irs_e120","fleet",0,326,0.807033,3.59168
"irs_e120","fleet",0,333,0.806879,3.57706
"irs_e120","fleet",0,340,0.806725,3.56272
"irs_e120","fleet",0,347,0.806572,3.54866
"irs_e120","fleet",0,354,0.806419,3.53488
"irs_e120","fleet",0,361,0.806267,3.52136
"irs_e120","fleet",0,365,0.806181,3.51374
"nets_e120","fleet",0,4,0.779105,3.24489
"nets_e120","fleet",0,11,0.779276,3.24199
"nets_e120","fleet",0,18,0.779443,3.23909
"nets_e120","fleet",0,25,0.779608,3.23619
"nets_e120","fleet",0,32,0.77977,3.23328
"nets_e120","fleet",0,39,0.779929,3.23037
"nets_e120","fleet",0,46,0.780085,3.22746
"nets_e120","fleet",0,53,0.780238,3.22455
"nets_e120","fleet",0,60,0.780389,3.22163
"nets_e120","fleet",0,67,0.780537,3.21872
"nets_e120","fleet",0,74,0.780683,3.21581
"nets_e120","fleet",0,81,0.780825,3.21291
"nets_e120","fleet",0,88,0.780966,3.21
"nets_e120","fleet",0,95,0.781104,3.2071
"nets_e120","fleet",0,102,0.781239,3.20421
"nets_e120","fleet",0,109,0.781372,3.20132
"nets_e120","fleet",0,116,0.781502,3.19843
"nets_e120","fleet",0,123,0.781631,3.19555
"nets_e120","fleet",0,130,0.781757,3.19268
"nets_e120","fleet",0,137,0.78188,3.18982
"nets_e120","fleet",0,144,0.782002,3.18697
"nets_e120","fleet",0,151,0.782121,3.18412
"nets_e120","fleet",0,158,0.782238,3.18128
"nets_e120","fleet",0,165,0.782353,3.17846
"nets_e120","fleet",0,172,0.782465,3.17564
"nets_e120","fleet",0,179,0.782576,3.17283
"nets_e120","fleet",0,186,0.782685,3.17004
"nets_e120","fleet",0,193,0.782791,3.16726
"nets_e120","fleet",0,200,0.782896,3.16449
"nets_e120","fleet",0,207,0.782999,3.16173
"nets_e120","fleet",0,214,0.7831,3.15898
"nets_e120","fleet",0,221,0.783199,3.15625
"nets_e120","fleet",0,228,0.783296,3.15353
"nets_e120","fleet",0,235,0.783391,3.15083
"nets_e120","fleet",0,242,0.783485,3.14814
"nets_e120","fleet",0,249,0.783576,3.14546
"nets_e120","fleet",0,256,0.783666,3.1428
"nets_e120","fleet",0,263,0.783755,3.14015
"nets_e120","fleet",0,270,0.783841,3.13752
"nets_e120","fleet",0,277,0.783926,3.13491
"nets_e120","fleet",0,284,0.784009,3.13231
"nets_e120","fleet",0,291,0.784091,3.12972
"nets_e120","fleet",0,298,0.784171,3.12716
"nets_e120","fleet",0,305,0.78425,3.12461
"nets_e120","fleet",0,312,0.784327,3.12207
"nets_e120","fleet",0,319,0.784402,3.11956
"nets_e120","fleet",0,326,0.784476,3.11706
"nets_e120","fleet",0,333,0.784549,3.11457
"nets_e120","fleet",0,340,0.78462,3.11211
"nets_e120","fleet",0,347,0.78469,3.10966
"nets_e120","fleet",0,354,0.784758,3.10723
"nets_e120","fleet",0,361,0.784825,3.10481
"nets_e120","fleet",0,365,0.784863,3.10344
"smc","fleet",0,4,0.332879,0.403136
"smc","fleet",0,11,0.322356,0.213738
"smc","fleet",0,18,0.311252,0.109104
"smc","fleet",0,25,0.300085,0.055398
"smc","fleet",0,32,0.289111,0.0292211
"smc","fleet",0,39,0.278447,0.0169121
"smc","fleet",0,46,0.268139,0.0112436
"smc","fleet",0,53,0.258199,0.00863967
"smc","fleet",0,60,0.248623,0.00741289
"smc","fleet",0,67,0.239403,0.00679358
"smc","fleet",0,74,0.230527,0.00643911
"smc","fleet",0,81,0.221983,0.00619968
"smc","fleet",0,88,0.213758,0.00601068
"smc","fleet",0,95,0.205841,0.00584456
"smc","fleet",0,102,0.198219,0.00568967
"smc","fleet",0,109,0.190883,0.00554784
"smc","fleet",0,116,0.183826,0.00632191
"smc","fleet",0,123,0.17717,0.0203999
"smc","fleet",0,130,0.171682,0.0886187
