"iso3c","site","cor","ibm","fleet","n"
"AFG","AFG_Faryab_urban",0.8854880514,0.005878744322,0.01836822512,324
"AGO","AGO_Bengo_rural",0.9949646095,0.3503650573,0.36417089,324
"AGO","AGO_Bengo_urban",0.99750572,0.290652552,0.3036112597,324
"AGO","AGO_Benguela_rural",0.9958192742,0.4289210687,0.4385289314,324
"AGO","AGO_Benguela_urban",0.9970029159,0.2872800197,0.299741446,324
"AGO","AGO_Bié_rural",0.995413616,0.5092501749,0.516512222,324
"AGO","AGO_Bié_urban",0.9948694492,0.4744952697,0.4803761444,324
"AGO","AGO_Cabinda_rural",0.9957518681,0.4978270815,0.5028787961,324
"AGO","AGO_Cabinda_urban",0.996854428,0.3783177378,0.3898351884,324
"AGO","AGO_Cuando Cubango_rural",0.9935753113,0.4194440453,0.4230575285,324
"AGO","AGO_Cuando Cubango_urban",0.9960376593,0.5042086477,0.5030121165,324
"AGO","AGO_Cuanza Norte_rural",0.9964193404,0.5154193521,0.5230069348,324
"AGO","AGO_Cuanza Norte_urban",0.9958986155,0.5168648636,0.5232409113,324
"AGO","AGO_Cuanza Sul_rural",0.9956845198,0.5359210166,0.5380500068,324
"AGO","AGO_Cuanza Sul_urban",0.9958917406,0.4731015449,0.482342388,324
"AGO","AGO_Cunene_rural",0.9768485831,0.2637788232,0.2977089614,324
"AGO","AGO_Cunene_urban",0.9762136546,0.2231454031,0.2557066175,324
"AGO","AGO_Huambo_rural",0.9826319881,0.3879841745,0.4160451341,324
"AGO","AGO_Huambo_urban",0.984895161,0.3687090588,0.395906362,324
"AGO","AGO_Huíla_rural",0.9869390349,0.3980300912,0.4299113623,324
"AGO","AGO_Huíla_urban",0.9664908861,0.2947123168,0.3413600257,324
"AGO","AGO_Luanda_rural",0.9977815696,0.302559683,0.3134840894,324
"AGO","AGO_Luanda_urban",0.9981156958,0.2260468346,0.2380926692,324
"AGO","AGO_Lunda Norte_rural",0.9955724406,0.4672655809,0.4739038429,324
"AGO","AGO_Lunda Norte_urban",0.9947723232,0.4522895269,0.4604686508,324
"AGO","AGO_Lunda Sul_rural",0.9962040167,0.4025741293,0.4108793409,324
"AGO","AGO_Lunda Sul_urban",0.9948052455,0.2990192929,0.3170364283,324
"AGO","AGO_Malanje_rural",0.9955465054,0.5458412075,0.5519722086,324
"AGO","AGO_Malanje_urban",0.9956454246,0.4395933077,0.4523254,324
"AGO","AGO_Moxico_rural",0.9958784185,0.5119656613,0.5180289867,324
"AGO","AGO_Moxico_urban",0.9958585748,0.4149749064,0.4226433896,324
"AGO","AGO_Namibe_rural",0.9899381929,0.2881742904,0.3159050441,324
"AGO","AGO_Namibe_urban",0.9919291367,0.2551419208,0.2788795227,324
"AGO","AGO_Uíge_rural",0.9953353025,0.5223781972,0.5316329715,324
"AGO","AGO_Uíge_urban",0.9952296103,0.4203378582,0.4336033778,324
"AGO","AGO_Zaire_rural",0.9967392733,0.524172532,0.5321656605,324
"AGO","AGO_Zaire_urban",0.995989229,0.4256944485,0.432628364,324
"BDI","BDI_Bubanza_rural",0.9943555589,0.340102754,0.3564307395,324
"BDI","BDI_Bubanza_urban",0.9928090214,0.3475064804,0.3605066526,324
"BDI","BDI_Bujumbura Mairie_rural",0.9933511003,0.3091520088,0.3256380125,324
"BDI","BDI_Bujumbura Mairie_urban",0.9924575884,0.2777050906,0.298175533,324
"BDI","BDI_Bujumbura Rural_rural",0.992151866,0.3012041894,0.32483198,324
"BDI","BDI_Bujumbura Rural_urban",0.9923709668,0.2976531972,0.3210999095,324
"BDI","BDI_Bururi_rural",0.9927336918,0.331221017,0.3495327949,324
"BDI","BDI_Bururi_urban",0.9912357147,0.3344356139,0.3553660793,324
"BDI","BDI_Cankuzo_rural",0.9869582694,0.4885028297,0.5092905121,324
"BDI","BDI_Cibitoke_rural",0.9931532148,0.3552341911,0.3747352362,324
"BDI","BDI_Cibitoke_urban",0.993031335,0.3817164257,0.3898179508,324
"BDI","BDI_Gitega_rural",0.9927110861,0.3839982948,0.3988903541,324
"BDI","BDI_Gitega_urban",0.9931551837,0.3914149683,0.4071365668,324
"BDI","BDI_Karuzi_rural",0.96524311,0.3701743823,0.3993786201,324
"BDI","BDI_Kayanza_rural",0.9920187118,0.3421618961,0.3670475577,324
"BDI","BDI_Kayanza_urban",0.9935766326,0.3551214789,0.376336701,324
"BDI","BDI_Kirundo_rural",0.9941327658,0.4509162533,0.4635360729,324
"BDI","BDI_Kirundo_urban",0.9924931321,0.4697387258,0.4791102262,324
"BDI","BDI_Makamba_rural",0.9929694837,0.3939914258,0.4096628835,324
"BDI","BDI_Makamba_urban",0.9927640826,0.4127605793,0.427792489,324
"BDI","BDI_Muramvya_rural",0.9948698374,0.3438808295,0.3650709038,324
"BDI","BDI_Muyinga_rural",0.98983908,0.4752229835,0.4891721533,324
"BDI","BDI_Muyinga_urban",0.9914356029,0.4825048869,0.4949242245,324
"BDI","BDI_Mwaro_rural",0.9919285624,0.3979244199,0.4163771702,324
"BDI","BDI_Ngozi_rural",0.9823032471,0.4020994571,0.4311651461,324
"BDI","BDI_Ngozi_urban",0.9845753953,0.366874824,0.3957481619,324
"BDI","BDI_Rutana_rural",0.9924003097,0.4228449379,0.4308408506,324
"BDI","BDI_Ruyigi_rural",0.9900139782,0.4699108811,0.4829274596,324
"BEN","BEN_Alibori_rural",0.9955029392,0.6021044897,0.6067484032,324
"BEN","BEN_Alibori_urban",0.9949850633,0.5629530818,0.5704220178,324
"BEN","BEN_Atakora_rural",0.9814948476,0.6171032119,0.6552229788,324
"BEN","BEN_Atakora_urban",0.9914384981,0.5579987393,0.567735171,324
"BEN","BEN_Atlantique_rural",0.9971137503,0.5137210069,0.5240177667,324
"BEN","BEN_Atlantique_urban",0.996980121,0.4472443978,0.4640467646,324
"BEN","BEN_Borgou_rural",0.9971885137,0.5709106086,0.5815439934,324
"BEN","BEN_Borgou_urban",0.9971374156,0.4752277621,0.4904796087,324
"BEN","BEN_Collines_rural",0.996874592,0.5423726391,0.5558494616,324
"BEN","BEN_Collines_urban",0.9971664992,0.4719843698,0.4865641058,324
"BEN","BEN_Donga_rural",0.9964341819,0.6158637367,0.6273123051,324
"BEN","BEN_Donga_urban",0.996646184,0.6323998526,0.6407520767,324
"BEN","BEN_Kouffo_rural",0.9970975547,0.5528095472,0.5598598036,324
"BEN","BEN_Kouffo_urban",0.9970346309,0.536991942,0.5458890807,324
"BEN","BEN_Littoral_urban",0.9965554951,0.3907679652,0.4139068879,324
"BEN","BEN_Mono_rural",0.9974151045,0.5136975707,0.5233099406,324
"BEN","BEN_Mono_urban",0.9973183701,0.4737665842,0.4851200562,324
"BEN","BEN_Ouémé_rural",0.9721359551,0.4471771582,0.5069980172,324
"BEN","BEN_Ouémé_urban",0.9733600103,0.3964334915,0.4625365546,324
"BEN","BEN_Plateau_rural",0.996977832,0.4918343987,0.5050315575,324
"BEN","BEN_Plateau_urban",0.9963551149,0.4445060866,0.4641008746,324
"BEN","BEN_Zou_rural",0.9969688467,0.5200583702,0.5349086273,324
"BEN","BEN_Zou_urban",0.9966475061,0.470836818,0.4851743959,324
"BFA","BFA_Boucle du Mouhoun_rural",0.9925159684,0.6397305666,0.6439312026,324
"BFA","BFA_Boucle du Mouhoun_urban",0.9917872273,0.6183994506,0.6257376522,324
"BFA","BFA_Cascades_rural",0.996034575,0.5645114167,0.5732577366,324
"BFA","BFA_Cascades_urban",0.9962188343,0.492792684,0.4984856847,324
"BFA","BFA_Centre-Est_rural",0.9951150126,0.6151933759,0.617470804,324
"BFA","BFA_Centre-Est_urban",0.9947768289,0.584710669,0.5914746747,324
"BFA","BFA_Centre-Nord_rural",0.993394944,0.6503998469,0.6619925503,324
"BFA","BFA_Centre-Nord_urban",0.9945249581,0.6028000528,0.6042046651,324
"BFA","BFA_Centre-Ouest_rural",0.9924334789,0.6618448751,0.6752281843,324
"BFA","BFA_Centre-Ouest_urban",0.9934658956,0.6456115069,0.6546777511,324
"BFA","BFA_Centre-Sud_rural",0.9942846274,0.6217513203,0.6269534601,324
"BFA","BFA_Centre-Sud_urban",0.9945643972,0.6015414984,0.6104636453,324
"BFA","BFA_Centre_rural",0.9957700589,0.5791250445,0.5899809278,324
"BFA","BFA_Centre_urban",0.9961608191,0.5360101169,0.538637224,324
"BFA","BFA_Est_rural",0.9916412855,0.6635984507,0.6762464556,324
"BFA","BFA_Est_urban",0.9933505371,0.6364860379,0.6479720191,324
"BFA","BFA_Haut-Bassins_rural",0.9948897784,0.5790909802,0.5884838501,324
"BFA","BFA_Haut-Bassins_urban",0.9964235481,0.4148616403,0.4240155043,324
"BFA","BFA_Nord_rural",0.9937826953,0.6288487408,0.6362196401,324
"BFA","BFA_Nord_urban",0.9939334944,0.604457128,0.6012401573,324
"BFA","BFA_Plateau-Central_rural",0.9940611108,0.6139295312,0.615582192,324
"BFA","BFA_Plateau-Central_urban",0.9944564706,0.6013088636,0.6075860061,324
"BFA","BFA_Sahel_rural",0.9922585085,0.6875219886,0.6945108671,324
"BFA","BFA_Sahel_urban",0.9934652878,0.6518033584,0.6585995925,324
"BFA","BFA_Sud-Ouest_rural",0.9928368977,0.6108675211,0.6259417682,324
"BFA","BFA_Sud-Ouest_urban",0.9913967522,0.5747497186,0.603761417,324
"BGD","BGD_Chittagong_rural",0.8945828791,0.01622529445,0.04315784108,324
"BGD","BGD_Sylhet_rural",0.9024557149,0.01994997788,0.04753167534,324
"BGD","BGD_Sylhet_urban",0.7298023054,0.01052462953,0.03619730652,324
"BRA","BRA_Acre_rural",0.9734986012,0.0749632658,0.1104236808,324
"BRA","BRA_Acre_urban",0.9163740924,0.01561213785,0.0394333439,324
"BRA","BRA_Amapá_urban",0.9831081022,0.0214031835,0.03915945064,324
"BRA","BRA_Amazonas_urban",0.9695221753,0.01038771582,0.02776468996,324
"BRA","BRA_Pará_urban",0.969589683,0.01672057468,0.03644573755,324
"BRA","BRA_Rondônia_urban",0.9782982528,0.05183406131,0.07559396629,324
"BRA","BRA_Roraima_rural",0.9771151828,0.02128078021,0.04015376069,324
"BRA","BRA_Roraima_urban",0.964796975,0.01460298651,0.03089664781,324
"BWA","BWA_Chobe_rural",0.6670050265,0.04301708324,0.07638064573,324
"BWA","BWA_Ghanzi_rural",0.9589500906,0.08521375383,0.1090727791,324
"BWA","BWA_Ghanzi_urban",0.9704912289,0.08219868809,0.1021114428,324
"BWA","BWA_Kgalagadi_rural",0.9436991595,0.05140663297,0.0791614707,324
"BWA","BWA_Kweneng_rural",0.9370264157,0.03127140947,0.05160299372,324
"BWA","BWA_North-West_rural",0.7640168531,0.04422338803,0.07006241906,324
"BWA","BWA_North-West_urban",0.6269847798,0.0510729431,0.09699875552,324
"CAF","CAF_Bamingui-Bangoran_rural",0.9955216268,0.4214618952,0.4428105435,324
"CAF","CAF_Bamingui-Bangoran_urban",0.9937426526,0.361636999,0.3809095839,324
"CAF","CAF_Bangui_rural",0.995117851,0.5825437242,0.60249655,324
"CAF","CAF_Bangui_urban",0.9959821708,0.517015973,0.5415574588,324
"CAF","CAF_Basse-Kotto_rural",0.9956047795,0.5215313208,0.5401547786,324
"CAF","CAF_Basse-Kotto_urban",0.9958679918,0.5059846758,0.5243673571,324
"CAF","CAF_Haut-Mbomou_rural",0.9953874912,0.487936845,0.5076767401,324
"CAF","CAF_Haut-Mbomou_urban",0.995439054,0.4586355162,0.4783009385,324
"CAF","CAF_Haute-Kotto_rural",0.994081058,0.4462912046,0.4746063618,324
"CAF","CAF_Haute-Kotto_urban",0.9950165585,0.3711677301,0.3935709142,324
"CAF","CAF_Kémo_rural",0.9948358595,0.5158129665,0.5387036591,324
"CAF","CAF_Kémo_urban",0.9948671472,0.4862415236,0.516132047,324
"CAF","CAF_Lobaye_rural",0.995515466,0.5028786682,0.524614186,324
"CAF","CAF_Lobaye_urban",0.9951761395,0.4573932806,0.4822300506,324
"CAF","CAF_Mambéré-Kadéï_rural",0.994220218,0.4360179151,0.4665117032,324
"CAF","CAF_Mambéré-Kadéï_urban",0.9959065223,0.3953318106,0.4267480303,324
"CAF","CAF_Mbomou_rural",0.9948958449,0.5177879312,0.5381110338,324
"CAF","CAF_Mbomou_urban",0.9944084518,0.4668196246,0.490314188,324
"CAF","CAF_Nana-Grébizi_rural",0.9947898627,0.480104572,0.5046906929,324
"CAF","CAF_Nana-Grébizi_urban",0.9952441672,0.4632140633,0.4898238024,324
"CAF","CAF_Nana-Mambéré_rural",0.9940889191,0.4345841801,0.4646592306,324
"CAF","CAF_Nana-Mambéré_urban",0.9953011772,0.3777046142,0.4014303153,324
"CAF","CAF_Ombella-M'Poko_rural",0.9955704592,0.5088173255,0.5289692369,324
"CAF","CAF_Ombella-M'Poko_urban",0.9955226288,0.528043177,0.549472688,324
"CAF","CAF_Ouaka_rural",0.9949635551,0.5067929969,0.5314344852,324
"CAF","CAF_Ouaka_urban",0.9949557263,0.4565706694,0.4793511469,324
"CAF","CAF_Ouham-Pendé_rural",0.9937735622,0.4105180057,0.4324097727,324
"CAF","CAF_Ouham-Pendé_urban",0.9945110566,0.38065886,0.4033137105,324
"CAF","CAF_Ouham_rural",0.9939385522,0.4439155909,0.4689350964,324
"CAF","CAF_Ouham_urban",0.9935057476,0.4032925988,0.4273730679,324
"CAF","CAF_Sangha-Mbaéré_rural",0.9944010727,0.4628564551,0.4885798222,324
"CAF","CAF_Sangha-Mbaéré_urban",0.9950292606,0.4181233383,0.4454609117,324
"CAF","CAF_Vakaga_rural",0.9925321491,0.3483671838,0.3639464194,324
"CAF","CAF_Vakaga_urban",0.9953402953,0.340500434,0.3558615489,324
"CIV","CIV_Abidjan_rural",0.9979237482,0.4117134861,0.4363771454,324
"CIV","CIV_Abidjan_urban",0.9975075387,0.3142137002,0.3481481343,324
"CIV","CIV_Bas-Sassandra_rural",0.9972782042,0.5256868328,0.532627775,324
"CIV","CIV_Bas-Sassandra_urban",0.9976654359,0.4584011004,0.4772775442,324
"CIV","CIV_Comoé_rural",0.9978183969,0.4954452443,0.512612169,324
"CIV","CIV_Comoé_urban",0.9977024482,0.4254775741,0.4496322375,324
"CIV","CIV_Denguélé_rural",0.9971893749,0.526331847,0.5445042152,324
"CIV","CIV_Denguélé_urban",0.9967038612,0.4448037979,0.4681495111,324
"CIV","CIV_Gôh-Djiboua_rural",0.9961734755,0.4887713236,0.5114530605,324
"CIV","CIV_Gôh-Djiboua_urban",0.9960980061,0.4296152347,0.4561893809,324
"CIV","CIV_Lacs_rural",0.9955478245,0.5229810013,0.5356162862,324
"CIV","CIV_Lacs_urban",0.9958304471,0.4604461295,0.4809766852,324
"CIV","CIV_Lagunes_rural",0.9977558667,0.4623564122,0.4831584894,324
"CIV","CIV_Lagunes_urban",0.9974983775,0.410971809,0.433780393,324
"CIV","CIV_Montagnes_rural",0.9967207346,0.5388381301,0.5480899135,324
"CIV","CIV_Montagnes_urban",0.9965695533,0.4793120245,0.4978144816,324
"CIV","CIV_Sassandra-Marahoué_rural",0.9961509176,0.5555871269,0.567911552,324
"CIV","CIV_Sassandra-Marahoué_urban",0.995660241,0.4753537988,0.4966804928,324
"CIV","CIV_Savanes_rural",0.9967824194,0.4875078914,0.5033709995,324
"CIV","CIV_Savanes_urban",0.9969143858,0.4127364313,0.4349968987,324
"CIV","CIV_Vallée du Bandama_rural",0.995844166,0.5427814227,0.5564944642,324
"CIV","CIV_Vallée du Bandama_urban",0.9959816219,0.4397422845,0.4622293848,324
"CIV","CIV_Woroba_rural",0.9966539939,0.5481337267,0.560573503,324
"CIV","CIV_Woroba_urban",0.9965613418,0.5043317939,0.5231237173,324
"CIV","CIV_Yamoussoukro_rural",0.9955850335,0.4849287659,0.5003533306,324
"CIV","CIV_Yamoussoukro_urban",0.9947909366,0.4015074113,0.4265051962,324
"CIV","CIV_Zanzan_rural",0.9960655813,0.542317998,0.5590054298,324
"CIV","CIV_Zanzan_urban",0.9959874791,0.4699916886,0.4909358838,324
"CMR","CMR_Adamaoua_rural",0.9962032545,0.507618078,0.5108898511,324
"CMR","CMR_Adamaoua_urban",0.9960664231,0.3744729366,0.3865762756,324
"CMR","CMR_Centre_rural",0.9973111415,0.5771048692,0.5794174652,324
"CMR","CMR_Centre_urban",0.9967308154,0.423073566,0.4357133076,324
"CMR","CMR_Est_rural",0.9971936025,0.5383700072,0.5402037728,324
"CMR","CMR_Est_urban",0.9971724716,0.4439639134,0.4565777764,324
"CMR","CMR_Extrême-Nord_rural",0.9963713861,0.4242825095,0.4168037386,324
"CMR","CMR_Extrême-Nord_urban",0.9966981894,0.3863499314,0.3818724275,324
"CMR","CMR_Littoral_rural",0.9970451239,0.4681236105,0.4745981985,324
"CMR","CMR_Littoral_urban",0.9966158452,0.3461581898,0.3599558645,324
"CMR","CMR_Nord-Ouest_rural",0.99604907,0.3858067807,0.3974585177,324
"CMR","CMR_Nord-Ouest_urban",0.9954782816,0.2904280458,0.3088720381,324
"CMR","CMR_Nord_rural",0.9952833984,0.4604798059,0.460602686,324
"CMR","CMR_Nord_urban",0.9965081197,0.4022763126,0.4028705442,324
"CMR","CMR_Ouest_rural",0.9960134847,0.3874678021,0.4014863524,324
"CMR","CMR_Ouest_urban",0.9953069179,0.2952483482,0.3100251416,324
"CMR","CMR_Sud-Ouest_rural",0.9967281378,0.4780808573,0.4858829749,324
"CMR","CMR_Sud-Ouest_urban",0.9972489143,0.4282786045,0.4366908552,324
"CMR","CMR_Sud_rural",0.9977163329,0.5423129795,0.5515832235,324
"CMR","CMR_Sud_urban",0.9974292821,0.4607725807,0.4706645997,324
"COD","COD_Bas-Uele_rural",0.9948856116,0.5973416065,0.6027312805,324
"COD","COD_Bas-Uele_urban",0.9964478664,0.5631564489,0.5719002943,324
"COD","COD_Haut-Katanga_rural",0.9893509292,0.6125010723,0.6116089255,324
"COD","COD_Haut-Katanga_urban",0.992273285,0.4231103447,0.4202387988,324
"COD","COD_Haut-Lomami_rural",0.9928101442,0.5596966806,0.5600678163,324
"COD","COD_Haut-Lomami_urban",0.9929541333,0.498126101,0.500050876,324
"COD","COD_Haut-Uele_rural",0.9970127566,0.5914145803,0.595461998,324
"COD","COD_Haut-Uele_urban",0.9966666573,0.5600494824,0.5681218895,324
"COD","COD_Ituri_rural",0.9967585748,0.5917886045,0.6010650314,324
"COD","COD_Ituri_urban",0.9957101093,0.5730499882,0.5837144618,324
"COD","COD_Kasaï-Central_rural",0.9930832085,0.4949297188,0.5009362856,324
"COD","COD_Kasaï-Central_urban",0.9940011066,0.4306886202,0.4381922048,324
"COD","COD_Kasaï-Oriental_rural",0.9941510357,0.5137568033,0.5165652529,324
"COD","COD_Kasaï-Oriental_urban",0.9951039619,0.4074621527,0.4219964861,324
"COD","COD_Kasaï_rural",0.9933135793,0.5053154679,0.5109558218,324
"COD","COD_Kasaï_urban",0.9936250304,0.4896107645,0.49272266,324
"COD","COD_Kinshasa_rural",0.9890962018,0.6848053925,0.6904933571,324
"COD","COD_Kinshasa_urban",0.9926732771,0.5695669361,0.5755504142,324
"COD","COD_Kongo-Central_rural",0.9907056882,0.5717505352,0.5793147416,324
"COD","COD_Kongo-Central_urban",0.9934912168,0.5060589063,0.5074940646,324
"COD","COD_Kwango_rural",0.9949894746,0.5759637584,0.5835474365,324
"COD","COD_Kwango_urban",0.9950793762,0.5361599437,0.5373459632,324
"COD","COD_Kwilu_rural",0.9951953035,0.546647183,0.554727867,324
"COD","COD_Kwilu_urban",0.9953671292,0.4975023161,0.5084719366,324
"COD","COD_Lomami_rural",0.9918324934,0.5645723657,0.5710115131,324
"COD","COD_Lomami_urban",0.9921364921,0.5464247812,0.5521863106,324
"COD","COD_Lualaba_rural",0.9861360541,0.6450770824,0.6545454684,324
"COD","COD_Lualaba_urban",0.9907157813,0.4724557322,0.483772085,324
"COD","COD_Mai-Ndombe_rural",0.9943980038,0.562503231,0.5674013987,324
"COD","COD_Mai-Ndombe_urban",0.9956657337,0.5073244654,0.5123314779,324
"COD","COD_Maniema_rural",0.9929946463,0.4993220611,0.5083537072,324
"COD","COD_Maniema_urban",0.9942265409,0.4500390911,0.457313005,324
"COD","COD_Mongala_rural",0.9974072418,0.5367943518,0.5488896326,324
"COD","COD_Mongala_urban",0.9967651651,0.4725813666,0.4824326181,324
"COD","COD_Nord-Kivu_rural",0.9965651525,0.3792070517,0.3958777519,324
"COD","COD_Nord-Kivu_urban",0.9959136711,0.3231125337,0.3415453028,324
"COD","COD_Nord-Ubangi_rural",0.9961658968,0.6225802862,0.6279224566,324
"COD","COD_Nord-Ubangi_urban",0.9967106234,0.5941798819,0.6007121908,324
"COD","COD_Sankuru_rural",0.9948635375,0.4698847577,0.4794217595,324
"COD","COD_Sankuru_urban",0.9945708093,0.4614473575,0.470376877,324
"COD","COD_Sud-Kivu_rural",0.9930387463,0.4076138804,0.4197923296,324
"COD","COD_Sud-Kivu_urban",0.9946005245,0.3261836875,0.3357179862,324
"COD","COD_Sud-Ubangi_rural",0.9963901572,0.563546175,0.5711268134,324
"COD","COD_Sud-Ubangi_urban",0.9965868347,0.5420149679,0.5445351117,324
"COD","COD_Tanganyika_rural",0.9912792815,0.5935865802,0.5941811022,324
"COD","COD_Tanganyika_urban",0.9924544111,0.5653145926,0.5673869433,324
"COD","COD_Tshopo_rural",0.9961206413,0.571529351,0.5812017349,324
"COD","COD_Tshopo_urban",0.9953354345,0.502248191,0.513233654,324
"COD","COD_Tshuapa_rural",0.9939701758,0.5890068137,0.5969624582,324
"COD","COD_Tshuapa_urban",0.995478919,0.5408159386,0.5494015653,324
"COD","COD_Équateur_rural",0.9966118863,0.5563196756,0.5636950098,324
"COD","COD_Équateur_urban",0.9967437867,0.4295481349,0.4442371741,324
"COG","COG_Bouenza_rural",0.9953443754,0.3152474328,0.3222852576,324
"COG","COG_Bouenza_urban",0.9960309083,0.3161765978,0.3196741608,324
"COG","COG_Brazzaville_rural",0.9913419308,0.5075212324,0.5100036298,324
"COG","COG_Brazzaville_urban",0.9943739452,0.3735162111,0.3797965248,324
"COG","COG_Cuvette-Ouest_rural",0.9978276269,0.3972292957,0.4112175606,324
"COG","COG_Cuvette-Ouest_urban",0.9979737506,0.3949614537,0.4037450434,324
"COG","COG_Cuvette_rural",0.9974530893,0.3448963921,0.3603324599,324
"COG","COG_Cuvette_urban",0.9967869304,0.3112571121,0.3274019482,324
"COG","COG_Kouilou_rural",0.9954226042,0.3900047296,0.3890494154,324
"COG","COG_Kouilou_urban",0.9960736471,0.299391783,0.2999189846,324
"COG","COG_Likouala_rural",0.9981044426,0.3830550112,0.3942400712,324
"COG","COG_Likouala_urban",0.9976401412,0.2829710903,0.2977594111,324
"COG","COG_Lékoumou_rural",0.9945302943,0.3482428831,0.3504947628,324
"COG","COG_Lékoumou_urban",0.9932360376,0.3355384478,0.3415416584,324
"COG","COG_Niari_rural",0.994729949,0.3596199608,0.3639111485,324
"COG","COG_Niari_urban",0.9957299341,0.3181974628,0.3236860328,324
"COG","COG_Plateaux_rural",0.9971297988,0.3552572581,0.3652553478,324
"COG","COG_Pointe Noire_rural",0.9970048457,0.4646277529,0.4652355993,324
"COG","COG_Pointe Noire_urban",0.9956166804,0.3165178809,0.3167603912,324
"COG","COG_Pool_rural",0.9958527351,0.407583534,0.4096992559,324
"COG","COG_Pool_urban",0.9941173473,0.3927585235,0.3971708775,324
"COG","COG_Sangha_rural",0.998103732,0.3784045683,0.3914979492,324
"COG","COG_Sangha_urban",0.9978029855,0.3326959187,0.3482121113,324
"COL","COL_Amazonas_rural",0.9931750643,0.1229640514,0.1569977294,324
"COL","COL_Amazonas_urban",0.9917825858,0.1185873943,0.1515962809,324
"COL","COL_Caquetá_urban",0.9517433364,0.013806397,0.03067846962,324
"COL","COL_Chocó_rural",0.9600567646,0.1137480214,0.1549265808,324
"COL","COL_Chocó_urban",0.970255513,0.04133340299,0.06750665041,324
"COL","COL_Guaviare_urban",0.9312844913,0.0108539606,0.02613874214,324
"COL","COL_Meta_urban",0.9338101237,0.01815684699,0.04043081909,324
"COL","COL_Nariño_rural",0.7722236242,0.03095356013,0.06752805916,324
"COL","COL_Nariño_urban",0.9678298114,0.03221519775,0.0617223823,324
"COL","COL_Valle del Cauca_urban",0.8013232069,0.004410457332,0.02246603725,324
"COM","COM_Mwali_rural",0.9890839606,0.1296542935,0.1536685934,324
"COM","COM_Njazídja_rural",0.9937297957,0.09456129312,0.1208369298,324
"COM","COM_Njazídja_urban",0.9937668635,0.09182726658,0.1181098189,324
"COM","COM_Nzwani_rural",0.990840974,0.09436341456,0.1211571455,324
"COM","COM_Nzwani_urban",0.9918287556,0.08728789965,0.1118804694,324
"DJI","DJI_Arta_rural",0.8697488909,0.01741852038,0.04665235592,324
"DJI","DJI_Arta_urban",0.9021677059,0.02469960813,0.0592509624,324
"ECU","ECU_Esmeraldas_urban",0.863679556,0.01600201669,0.04790902794,324
"ECU","ECU_Guayas_urban",0.8972742677,0.01171776935,0.03451672168,324
"ECU","ECU_Los Rios_rural",0.8610361837,0.01006064078,0.03828530986,324
"ECU","ECU_Orellana_rural",0.950071905,0.03632414221,0.06960711706,324
"ECU","ECU_Pastaza_rural",0.9624677934,0.02857281695,0.0558328981,324
"ECU","ECU_Santo Domingo de los Tsachilas_rural",0.9498723254,0.02563703445,0.06180044833,324
"ECU","ECU_Santo Domingo de los Tsachilas_urban",0.9201551348,0.02359041352,0.05271580771,324
"ECU","ECU_Sucumbios_rural",0.891671965,0.02277528287,0.0578447308,324
"ERI","ERI_Debub_rural",0.9029409496,0.02329925049,0.05447688735,324
"ERI","ERI_Debub_urban",0.7956649988,0.01130525354,0.03657571524,324
"ERI","ERI_Debubawi Keyih Bahri_rural",0.9392148025,0.0438508457,0.08161023064,324
"ERI","ERI_Debubawi Keyih Bahri_urban",0.8572553524,0.02101377524,0.05497245233,324
"ERI","ERI_Gash Barka_rural",0.8481451122,0.02630069429,0.06121277987,324
"ERI","ERI_Gash Barka_urban",0.9284394144,0.04577438243,0.08097652495,324
"ERI","ERI_Semenawi Keyih Bahri_rural",0.719040177,0.01232370314,0.04284754241,324
"ETH","ETH_Addis Abeba_rural",0.9876212193,0.1087403805,0.1316788121,324
"ETH","ETH_Addis Abeba_urban",0.9895592598,0.1050405428,0.1259086864,324
"ETH","ETH_Afar_rural",0.982985833,0.10180443,0.1229828934,324
"ETH","ETH_Afar_urban",0.9893448058,0.07840042542,0.09580989089,324
"ETH","ETH_Amhara_rural",0.9859496562,0.1347762986,0.158206487,324
"ETH","ETH_Amhara_urban",0.988720934,0.124282292,0.1454669629,324
"ETH","ETH_Benshangul-Gumaz_rural",0.9927327467,0.2047360835,0.2227532739,324
"ETH","ETH_Benshangul-Gumaz_urban",0.9916681327,0.2605753769,0.2796456373,324
"ETH","ETH_Dire Dawa_rural",0.9865600046,0.1231455651,0.1498388781,324
"ETH","ETH_Dire Dawa_urban",0.9815405788,0.1229314097,0.1480273793,324
"ETH","ETH_Gambela Peoples_rural",0.9935749776,0.1660010731,0.187534402,324
"ETH","ETH_Gambela Peoples_urban",0.9924952381,0.1430032206,0.1643959784,324
"ETH","ETH_Harari People_rural",0.9784471598,0.09217703985,0.1148202178,324
"ETH","ETH_Harari People_urban",0.9810074804,0.1041445599,0.1315992281,324
"ETH","ETH_Oromia_rural",0.977986604,0.1486187502,0.1802907693,324
"ETH","ETH_Oromia_urban",0.9725035402,0.1459552742,0.1830138604,324
"ETH","ETH_Somali_rural",0.9823727745,0.1035093229,0.1303105869,324
"ETH","ETH_Somali_urban",0.9767541898,0.09395560479,0.1198494814,324
"ETH","ETH_Southern Nations, Nationalities_rural",0.981954166,0.1262422397,0.1552145306,324
"ETH","ETH_Southern Nations, Nationalities_urban",0.9734800492,0.1266570145,0.1578686766,324
